norm,activation,seed,epoch,train_acc,test_acc,epoch_time,active_frac,gate_mean,gate_median,gate_std,gate_q01,gate_q05,gate_q10,gate_q25,gate_q50,gate_q75,gate_q90,gate_q95,gate_q99
batchnorm,gelu,0,0,0.35486778846153844,0.4399,152.97889709472656,0.984404705882353,0.5396695733070374,0.5326876640319824,0.3381514549255371,0.004954513628035784,0.04227679595351219,0.08690840750932693,0.24500802159309387,0.5326876640319824,0.8079173564910889,1.0384399890899658,1.1015548706054688,1.1277307271957397
groupnorm,gelu,0,0,0.13974358974358975,0.1714,104.66249012947083,0.9842141176470588,0.4415944218635559,0.3765154480934143,0.32172533869743347,0.005411549936980009,0.03750745579600334,0.07558202743530273,0.18123507499694824,0.3765154480934143,0.6251349449157715,1.0026211738586426,1.0855039358139038,1.1270452737808228
