image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,size
32,32,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,40.36371994018555,452.96908198244256,1.5187668540531276,73.70807459968569,1.2315433298102163,0.0014831707559112,1.0,1.0,4.538514555477481,0.0064809383546753,1.0,0.0,0.9966470849458288,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,38.54757523536682,458.1635695205731,2.2228667849852672,86.4190909509837,0.2685600544792482,0.0021707683447121,0.998046875,0.9961089494163424,4.455114709115392,0.0042324193416864,0.7412109375,0.0546875,0.9951483117976592,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,38.958961963653564,486.6571241385528,13.191197453429044,86.36077160051829,1.393599703992121,0.0128820287631143,0.9873046875,0.975,4.3804502346022405,-0.0095964232036043,0.720703125,0.1064453125,0.9728942682658162,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,40.26855254173279,465.5258485890549,0.2261072471931589,79.93568320040978,0.2694775153578271,0.000220807858587,1.0,1.0,4.470803709490751,-0.0009371167195329,0.763671875,0.0625,0.9995142971160924,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,39.57058238983154,455.9450222868457,2.22369386053969,78.72638601144106,0.2686503091612424,0.0021715760356832,0.998046875,0.99609375,4.486429217303948,0.0065359410658346,0.75,0.064453125,0.995122890366504,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,39.90459108352661,455.5321737898147,3.2233069224801003,83.84325737611144,0.2690992320499316,0.0031477606664844,0.9970703125,0.9941747572815534,4.442428488294215,0.0013030850378184,0.7548828125,0.0751953125,0.9929240850417574,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,39.513753175735474,418.5923056735596,0.2263926492688758,82.66927149579722,0.2696892802710487,0.0002210865715516,1.0,1.0,4.492569034781518,0.0116808615692059,0.75390625,0.0654296875,0.9994591571650976,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,38.4315767288208,459.36712975626017,10.295778927271186,82.88860009120852,2.667999297476297,0.0100544716086632,0.990234375,0.9806201550387597,4.398999251896009,-0.0091416490747218,0.7197265625,0.1005859375,0.977587036032086,600,32x32
32,32,sobel_x,checkerboard,14.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,40.35724902153015,472.35314678805946,0.2266454615886622,86.90123526093987,0.269675334602301,0.0002213334585826,1.0,1.0,4.531285793494449,0.0180435151790442,0.765625,0.0654296875,0.9995201779365084,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,45.59043669700623,466.9488787285017,2.0546414103009583,94.87911973044956,0.0813739442935493,0.002006485752247,0.998046875,0.9961089494163424,4.425624421785694,0.0057949282953403,0.583984375,0.1787109375,0.9955998579204308,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,39.53301668167114,495.91820697266206,30.0492864988053,94.35484529008548,0.0801565676602396,0.0293450063464895,0.970703125,0.9430740037950665,4.377524482057065,-0.0053055053294889,0.5556640625,0.2392578125,0.939406768946352,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,40.253376722335815,474.2096263690319,13.06957255197546,87.74653103130424,0.279249963135396,0.0127632544452885,0.9873046875,0.9752380952380952,4.497499088742996,0.0129772469365864,0.5673828125,0.216796875,0.972439250860326,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,40.005680322647095,464.8902456700993,12.054704585141543,86.14296647205683,0.0832932815737482,0.0117721724464272,0.98828125,0.9766990291262136,4.42105688150351,0.0007070291147207,0.5966796875,0.2109375,0.9740697837878578,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,39.2605447769165,465.0773636584512,7.056452087057207,91.9906386903294,0.1006399242047433,0.0068910664912668,0.9931640625,0.9865125240847784,4.419671082434932,0.0014712731124777,0.6025390625,0.2001953125,0.9848273585462236,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,41.57390975952149,426.4875513121431,8.054844806985116,92.15997150211324,0.0855848452827195,0.0078660593818214,0.9921875,0.9846153846153848,4.385300525573272,-0.0028765400701473,0.6044921875,0.19921875,0.981113528912618,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,37.57197165489197,467.6778945609863,22.05203206064775,91.72054297299678,0.0855317389383641,0.0215351875592263,0.978515625,0.9576923076923076,4.32217654269694,-0.0223759517415633,0.5849609375,0.2333984375,0.9528478204398602,600,32x32
32,32,sobel_x,checkerboard,17.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,42.50725769996643,481.1117119842751,11.053860797180196,95.61474560238022,0.0828505675152556,0.0107947859347462,0.9892578125,0.9785992217898832,4.531083639991556,0.0252399398421669,0.5849609375,0.2109375,0.9770243365068164,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,39.07217049598694,473.2931244918527,14.016084489421866,102.631214930771,0.0739476128432095,0.013687582509201,0.986328125,0.9730769230769232,4.432678274708258,0.0072827106868128,0.484375,0.328125,0.9703860382411637,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,40.34820175170898,502.43794402930814,36.02130552848501,101.56652538383966,0.1824676499855413,0.0351770561801611,0.96484375,0.9325842696629212,4.371291882723663,-0.0052714521100987,0.455078125,0.3525390625,0.9283069561991842,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,40.16280794143677,480.3009683089584,24.01940337510277,94.9513663068986,0.0533346380401049,0.0234564486084987,0.9765625,0.9546313799621928,4.528627513663243,0.0173451123886965,0.455078125,0.345703125,0.949990932852644,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,39.66630411148071,471.0825275105128,17.019088669519622,93.40931380035644,0.0396610990623548,0.0166202037788277,0.9833984375,0.9673076923076924,4.420213816106063,0.0024703159742797,0.4853515625,0.3203125,0.9638723839759906,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,39.55618500709534,471.96857701477336,14.017763053684453,99.08474330485836,0.039636932802167,0.0136892217321137,0.986328125,0.9730769230769232,4.40937679342585,-0.004030552464887,0.482421875,0.3115234375,0.9702993721693348,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,39.71755599975586,432.2506636766641,28.030832088729237,100.98227428647976,0.5003343921519717,0.0273738594616496,0.97265625,0.946969696969697,4.35890169466713,-0.0101856356075162,0.474609375,0.34375,0.9351514423360212,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,39.86032438278198,473.6323954872489,47.01806294101015,100.05329359591828,0.0710626773117474,0.0459160770908302,0.9541015625,0.911487758945386,4.345514548164182,-0.0203198783792615,0.4580078125,0.37109375,0.9007287858917666,600,32x32
32,32,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,40.131572008132935,487.3445832203432,27.02020191550904,103.46157886766758,0.0610530912986985,0.0263869159331142,0.9736328125,0.947876447876448,4.507465827294802,0.0247046013872181,0.474609375,0.349609375,0.9445562691248948,600,32x32
32,32,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,41.10725164413452,480.6662991063157,43.00628985648764,114.70330400945168,0.0432457788445844,0.0419983299379762,0.9580078125,0.9197761194029852,4.402463890828954,0.0002987830337998,0.357421875,0.4912109375,0.9105277612837688,600,32x32
32,32,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,41.27349305152893,509.7268836309665,89.0076445263709,112.567921642573,0.0949936056131783,0.086921527857784,0.9130859375,0.8421985815602837,4.388991775016333,0.0013039201598095,0.3134765625,0.548828125,0.8253816948159813,600,32x32
32,32,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,38.16192102432251,487.1875057114122,42.00566234306434,105.78564228503193,0.0206340398654029,0.0410211546318987,0.958984375,0.9212007504690432,4.546901425570305,0.02077178950723,0.3603515625,0.4970703125,0.9137792700949384,600,32x32
32,32,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,39.747955083847046,477.94959457467496,48.01033525772269,104.9800104051854,0.5265164180958091,0.0468850930251198,0.953125,0.9116022099447514,4.412911998200607,-0.0004936496845417,0.3515625,0.498046875,0.8995493754933576,600,32x32
32,32,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,44.50651001930237,480.0142356673336,24.01008129964235,109.00666502561704,0.2553256274143154,0.0234473450191819,0.9765625,0.9541984732824428,4.458977789138782,0.0056022842771222,0.3779296875,0.4609375,0.9499804807533204,600,32x32
