norm,activation,seed,epoch,train_acc,test_acc,epoch_time,active_frac,gate_mean,gate_median,gate_std,gate_q01,gate_q05,gate_q10,gate_q25,gate_q50,gate_q75,gate_q90,gate_q95,gate_q99
batchnorm,gelu,1,15,0.9026842948717949,0.875,18.973058938980103,0.9933870588235294,0.45859822630882263,0.4531171917915344,0.23438352346420288,0.015192113816738129,0.07484662532806396,0.1354030966758728,0.3106642961502075,0.4531171917915344,0.5799543261528015,0.7647329568862915,0.9079239368438721,1.1005100011825562
batchnorm,gelu,1,16,0.9120793269230769,0.888,18.704728603363037,0.9934776470588236,0.45790696144104004,0.4543219208717346,0.2322661578655243,0.015492884442210197,0.0753786563873291,0.13690538704395294,0.31216850876808167,0.4543219208717346,0.5771826505661011,0.7588465213775635,0.8996372222900391,1.098728895187378
batchnorm,gelu,1,17,0.9222355769230769,0.895,19.888562202453613,0.993475294117647,0.4580313265323639,0.4547121524810791,0.23101706802845,0.015385198406875134,0.07626871764659882,0.13845188915729523,0.31444501876831055,0.4547121524810791,0.5759949684143066,0.7561866044998169,0.897666335105896,1.0974421501159668
batchnorm,gelu,1,18,0.9323317307692308,0.9042,19.0830078125,0.9936564705882353,0.4579682946205139,0.45545169711112976,0.22979572415351868,0.015742607414722443,0.07665014266967773,0.139634907245636,0.3158676326274872,0.45545169711112976,0.5749140977859497,0.7530837059020996,0.8930714726448059,1.0965379476547241
batchnorm,gelu,1,19,0.9432091346153846,0.905,18.46287965774536,0.9936623529411764,0.45818865299224854,0.4557323455810547,0.22885170578956604,0.01581304520368576,0.07749802619218826,0.14236992597579956,0.31768667697906494,0.4557323455810547,0.5737571716308594,0.7516583204269409,0.8924669027328491,1.0954774618148804
batchnorm,gelu,1,20,0.9512419871794872,0.9159,18.564228773117065,0.9936882352941176,0.45840945839881897,0.45682352781295776,0.22772830724716187,0.01595066301524639,0.0774305909872055,0.14351920783519745,0.3194299340248108,0.45682352781295776,0.573395848274231,0.7498660087585449,0.8882582783699036,1.0943410396575928
batchnorm,gelu,1,21,0.9599158653846154,0.9203,18.60834312438965,0.9937611764705883,0.45813316106796265,0.4570840001106262,0.22667652368545532,0.016030915081501007,0.07853972911834717,0.14484462141990662,0.3201380968093872,0.4570840001106262,0.5725415945053101,0.7466013431549072,0.8847804665565491,1.0924090147018433
batchnorm,gelu,1,22,0.9674479166666666,0.9228,18.407933473587036,0.9936141176470589,0.45857611298561096,0.4574970602989197,0.22681203484535217,0.015874482691287994,0.07825594395399094,0.14516067504882812,0.3206149935722351,0.4574970602989197,0.5724249482154846,0.7477773427963257,0.8860188126564026,1.0929750204086304
batchnorm,gelu,1,23,0.9732772435897435,0.9274,19.346587657928467,0.9938423529411765,0.45850908756256104,0.4573742151260376,0.2260512262582779,0.016273997724056244,0.0791575014591217,0.14679640531539917,0.32143551111221313,0.4573742151260376,0.5716838836669922,0.7465558648109436,0.8846244812011719,1.0921777486801147
batchnorm,gelu,1,24,0.9764222756410257,0.9265,18.496901273727417,0.9937482352941176,0.4582957625389099,0.45720577239990234,0.22630269825458527,0.016030047088861465,0.07906865328550339,0.14665637910366058,0.3209775388240814,0.45720577239990234,0.5715949535369873,0.7467525005340576,0.8849555253982544,1.092943787574768
batchnorm,gelu,2,0,0.3546274038461538,0.4026,18.681864738464355,0.9831694117647058,0.5415242314338684,0.531497597694397,0.35477569699287415,0.0047225202433764935,0.037106968462467194,0.07723170518875122,0.20675146579742432,0.531497597694397,0.8475097417831421,1.0555684566497803,1.107899785041809,1.1279871463775635
batchnorm,gelu,2,1,0.5172676282051282,0.5408,18.51213312149048,0.9858929411764706,0.5345456004142761,0.5205937623977661,0.34729498624801636,0.006540471687912941,0.040299192070961,0.08063402026891708,0.21351191401481628,0.5205937623977661,0.8281964063644409,1.0425490140914917,1.1030712127685547,1.1277939081192017
batchnorm,gelu,2,2,0.6263621794871795,0.6497,18.481073141098022,0.9876235294117647,0.5238265991210938,0.5048701763153076,0.3355245292186737,0.007862760685384274,0.042969077825546265,0.08472197502851486,0.22535419464111328,0.5048701763153076,0.7965164184570312,1.0207059383392334,1.0932928323745728,1.127313494682312
batchnorm,gelu,2,3,0.701181891025641,0.6957,18.472838878631592,0.9889635294117647,0.5101436972618103,0.4910109341144562,0.3182855546474457,0.008951164782047272,0.046479932963848114,0.0911347046494484,0.2392314374446869,0.4910109341144562,0.7546702027320862,0.9796566963195801,1.0720703601837158,1.12611985206604
batchnorm,gelu,2,4,0.7498798076923077,0.7257,18.490328311920166,0.9899117647058824,0.4971266984939575,0.4775272011756897,0.3001704216003418,0.0099189393222332,0.051210254430770874,0.09968206286430359,0.25501054525375366,0.4775272011756897,0.7137433886528015,0.9335861206054688,1.0434528589248657,1.1237128973007202
batchnorm,gelu,2,5,0.7801682692307692,0.7757,18.553356170654297,0.9909823529411764,0.48705199360847473,0.4684597849845886,0.2833068072795868,0.011144807562232018,0.056793212890625,0.10962874442338943,0.27015987038612366,0.4684597849845886,0.6796340942382812,0.8909475803375244,1.0147979259490967,1.1205546855926514
batchnorm,gelu,2,6,0.8003605769230769,0.7865,18.529030561447144,0.9918235294117647,0.4790302813053131,0.46240517497062683,0.2703462243080139,0.012335366569459438,0.06242241710424423,0.11741255968809128,0.27994275093078613,0.46240517497062683,0.6534077525138855,0.8575881719589233,0.991235613822937,1.1171331405639648
batchnorm,gelu,2,7,0.817207532051282,0.798,18.725386381149292,0.9921894117647059,0.4740954637527466,0.4586908519268036,0.2623249590396881,0.012885874137282372,0.06558310985565186,0.12240098416805267,0.28663378953933716,0.4586908519268036,0.636168360710144,0.8379456996917725,0.9755648374557495,1.1152257919311523
batchnorm,gelu,2,8,0.8296674679487179,0.8149,19.24526309967041,0.99264,0.47037312388420105,0.45635706186294556,0.2560082674026489,0.013672749511897564,0.0678594708442688,0.12563833594322205,0.29238808155059814,0.45635706186294556,0.6225801706314087,0.8222528100013733,0.9625109434127808,1.112433671951294
batchnorm,gelu,2,9,0.8424679487179487,0.8319,18.31744360923767,0.9927611764705883,0.4677538573741913,0.4555850028991699,0.25125324726104736,0.013961946591734886,0.06925107538700104,0.12731926143169403,0.29678231477737427,0.4555850028991699,0.6118357181549072,0.8098251819610596,0.9520817399024963,1.1113754510879517
batchnorm,gelu,2,10,0.8535857371794872,0.8458,18.299569129943848,0.9931141176470588,0.46516668796539307,0.4550069570541382,0.246418759226799,0.014535795897245407,0.07042741030454636,0.12824495136737823,0.30117905139923096,0.4550069570541382,0.6020497679710388,0.7955929040908813,0.9396883249282837,1.109964370727539
batchnorm,gelu,2,11,0.8619791666666666,0.8372,18.35131859779358,0.99322,0.4638727605342865,0.45533695816993713,0.2422310709953308,0.014922910369932652,0.07280246168375015,0.1291302591562271,0.3055773973464966,0.45533695816993713,0.5965542793273926,0.7855592966079712,0.9291143417358398,1.1068493127822876
batchnorm,gelu,2,12,0.8725160256410256,0.8633,18.273646116256714,0.9934505882352941,0.4635726511478424,0.45678001642227173,0.24022528529167175,0.01516757532954216,0.07307204604148865,0.1309715062379837,0.30834195017814636,0.45678001642227173,0.5931352972984314,0.7812360525131226,0.9231269955635071,1.104634404182434
batchnorm,gelu,2,13,0.8829126602564102,0.8602,18.466785430908203,0.9933694117647058,0.46250635385513306,0.4572785198688507,0.23829640448093414,0.015062670223414898,0.07319778203964233,0.13138197362422943,0.3108561038970947,0.4572785198688507,0.5881649255752563,0.7750204801559448,0.9194934964179993,1.1048548221588135
batchnorm,gelu,2,14,0.8926282051282052,0.8704,18.5042622089386,0.9931588235294118,0.4618096649646759,0.4588041603565216,0.23571059107780457,0.014813818037509918,0.07389897108078003,0.13237039744853973,0.3130577802658081,0.4588041603565216,0.5846537947654724,0.7681945562362671,0.9107603430747986,1.101564645767212
batchnorm,gelu,2,15,0.899959935897436,0.8781,18.770373106002808,0.9933705882352941,0.46153151988983154,0.4591010510921478,0.2347508668899536,0.015126248821616173,0.07371430844068527,0.13314013183116913,0.31474706530570984,0.4591010510921478,0.5826829671859741,0.7668304443359375,0.9088348150253296,1.1001152992248535
batchnorm,gelu,2,16,0.9115985576923077,0.8795,18.6819806098938,0.9934482352941176,0.460901141166687,0.4592397212982178,0.23314417898654938,0.015240399166941643,0.07466057687997818,0.13547401130199432,0.3162255883216858,0.4592397212982178,0.5802743434906006,0.7613552808761597,0.9046449661254883,1.1002023220062256
batchnorm,gelu,2,17,0.919911858974359,0.8932,18.354944944381714,0.9934988235294118,0.4604280889034271,0.46057888865470886,0.23105455935001373,0.015215392224490643,0.0740620344877243,0.13655386865139008,0.3184596300125122,0.46057888865470886,0.5779683589935303,0.7557785511016846,0.8970710635185242,1.0973830223083496
batchnorm,gelu,2,18,0.9309094551282051,0.9016,18.37077569961548,0.9934941176470589,0.46024537086486816,0.460834264755249,0.23010800778865814,0.015432954765856266,0.07470086216926575,0.13699308037757874,0.3195744454860687,0.460834264755249,0.5764914155006409,0.7537508010864258,0.894206702709198,1.0958112478256226
batchnorm,gelu,2,19,0.9411858974358974,0.9078,18.2987961769104,0.9935082352941177,0.46051591634750366,0.4616449475288391,0.22852489352226257,0.015527548268437386,0.07605762034654617,0.13962286710739136,0.3217170834541321,0.4616449475288391,0.5757590532302856,0.7503290176391602,0.8904852867126465,1.0938020944595337
batchnorm,gelu,2,20,0.9513822115384616,0.9116,18.282791137695312,0.9935117647058823,0.46078670024871826,0.46211811900138855,0.22817182540893555,0.015348603948950768,0.0761432871222496,0.1408775895833969,0.32307133078575134,0.46211811900138855,0.5750230550765991,0.7512008547782898,0.8901289701461792,1.0936216115951538
batchnorm,gelu,2,21,0.9598357371794872,0.9196,18.318287134170532,0.9938388235294118,0.46051082015037537,0.46208804845809937,0.2266691029071808,0.016186250373721123,0.07727766782045364,0.14317011833190918,0.3239213526248932,0.46208804845809937,0.5740455985069275,0.7482150197029114,0.8849353790283203,1.0915886163711548
batchnorm,gelu,2,22,0.9667668269230769,0.9218,18.25775980949402,0.9938176470588236,0.46009814739227295,0.4622323215007782,0.2265206277370453,0.01594594493508339,0.07690306752920151,0.14260224997997284,0.3236897885799408,0.4622323215007782,0.5738095045089722,0.74672931432724,0.8833632469177246,1.0907301902770996
batchnorm,gelu,2,23,0.9723758012820513,0.9252,18.287436723709106,0.9935917647058824,0.46039271354675293,0.46261441707611084,0.22592811286449432,0.01574084907770157,0.07711746543645859,0.14399144053459167,0.3249545097351074,0.46261441707611084,0.5734506845474243,0.7457723617553711,0.88182133436203,1.0910357236862183
batchnorm,gelu,2,24,0.974599358974359,0.9247,18.443923711776733,0.9936117647058823,0.4607676863670349,0.46292269229888916,0.22625219821929932,0.015763714909553528,0.07675176858901978,0.14390048384666443,0.3251340389251709,0.46292269229888916,0.5740816593170166,0.7468563318252563,0.8832412362098694,1.0905534029006958
batchnorm,silu,0,0,0.3311298076923077,0.4375,19.397688388824463,0.9923552941176471,0.521445631980896,0.5122500658035278,0.2701204717159271,0.013429813086986542,0.07094436138868332,0.14658287167549133,0.3337172865867615,0.5122500658035278,0.6999992728233337,0.9052436947822571,1.015488862991333,1.0942832231521606
batchnorm,silu,0,1,0.49615384615384617,0.5177,18.22107434272766,0.992735294117647,0.5170210599899292,0.5098592638969421,0.27135714888572693,0.014000089839100838,0.07171095907688141,0.14311246573925018,0.31847280263900757,0.5098592638969421,0.7052081227302551,0.8962059020996094,1.0030699968338013,1.0931254625320435
batchnorm,silu,0,2,0.6206530448717948,0.6635,18.28021478652954,0.9936141176470589,0.5079852342605591,0.5007147789001465,0.26608750224113464,0.015466970391571522,0.0742247998714447,0.14587967097759247,0.3103315830230713,0.5007147789001465,0.694913387298584,0.874040961265564,0.9802389144897461,1.0892726182937622
batchnorm,silu,0,3,0.7003004807692308,0.6891,18.496933460235596,0.9945458823529412,0.49879080057144165,0.48976850509643555,0.24789319932460785,0.018564559519290924,0.08886715024709702,0.17097744345664978,0.3225042223930359,0.48976850509643555,0.664436399936676,0.8346442580223083,0.9430039525032043,1.0800570249557495
batchnorm,silu,0,4,0.7487580128205128,0.7406,18.27213978767395,0.9958423529411765,0.4920462369918823,0.4829508066177368,0.22964303195476532,0.023761576041579247,0.10606013983488083,0.19569902122020721,0.3369923233985901,0.4829508066177368,0.6358969807624817,0.796842098236084,0.9063042998313904,1.0681263208389282
batchnorm,silu,0,5,0.7783653846153846,0.7728,18.26606583595276,0.9964223529411764,0.4868088662624359,0.47932159900665283,0.21500976383686066,0.02757149189710617,0.12350413203239441,0.2131889909505844,0.3487321138381958,0.47932159900665283,0.6150195598602295,0.7652492523193359,0.8729249238967896,1.0532004833221436
batchnorm,silu,0,6,0.7933894230769231,0.7947,18.268502950668335,0.9966482352941176,0.4828720986843109,0.47611004114151,0.20680417120456696,0.029759498313069344,0.13347679376602173,0.22309115529060364,0.3543274700641632,0.47611004114151,0.6008644700050354,0.7461672425270081,0.8548237681388855,1.047965168952942
batchnorm,silu,0,7,0.8064703525641026,0.7866,18.311352252960205,0.9969388235294118,0.4808424711227417,0.47583943605422974,0.19813181459903717,0.03131471574306488,0.14259326457977295,0.23448918759822845,0.363132506608963,0.47583943605422974,0.5888159871101379,0.7282420992851257,0.8355111479759216,1.0358039140701294
batchnorm,silu,0,8,0.8181490384615384,0.8012,18.342040061950684,0.996915294117647,0.47916823625564575,0.47571831941604614,0.19321520626544952,0.03293456509709358,0.1464875042438507,0.23952369391918182,0.36757102608680725,0.47571831941604614,0.5818549394607544,0.7162504196166992,0.8231908679008484,1.0293773412704468
batchnorm,silu,0,9,0.8265224358974359,0.809,18.298816204071045,0.9970741176470588,0.4779374301433563,0.4761906564235687,0.18828420341014862,0.03341110795736313,0.15126639604568481,0.24538980424404144,0.37308821082115173,0.4761906564235687,0.5744279623031616,0.7045741081237793,0.8119044899940491,1.0240895748138428
batchnorm,silu,0,10,0.8390224358974359,0.8284,18.340662717819214,0.9969964705882353,0.47759029269218445,0.47717851400375366,0.1849597841501236,0.03379753977060318,0.1529597043991089,0.24935168027877808,0.3776978850364685,0.47717851400375366,0.5701074004173279,0.6974612474441528,0.8030545115470886,1.0180217027664185
batchnorm,silu,0,11,0.8455929487179488,0.837,18.288437128067017,0.9971411764705882,0.47642552852630615,0.47804734110832214,0.18151512742042542,0.03388671204447746,0.15449158847332,0.252124160528183,0.38132625818252563,0.47804734110832214,0.5651301145553589,0.6887880563735962,0.7926554083824158,1.0120631456375122
batchnorm,silu,0,12,0.8563301282051282,0.8454,18.338449239730835,0.9970011764705883,0.4761797785758972,0.4785906672477722,0.17999713122844696,0.033630695194005966,0.15378502011299133,0.2538304626941681,0.3843722343444824,0.4785906672477722,0.5618517994880676,0.6846156120300293,0.7890258431434631,1.0116252899169922
batchnorm,silu,0,13,0.8658854166666666,0.8499,18.258498668670654,0.9970517647058823,0.47597184777259827,0.47934138774871826,0.17742584645748138,0.03433193638920784,0.15680085122585297,0.2567098140716553,0.3870806097984314,0.47934138774871826,0.5600817203521729,0.6798073053359985,0.7826884388923645,1.0021438598632812
batchnorm,silu,0,14,0.8721153846153846,0.853,18.642837047576904,0.9971670588235294,0.47555387020111084,0.4794835150241852,0.1762571781873703,0.03431346267461777,0.15698577463626862,0.25794723629951477,0.388678640127182,0.4794835150241852,0.5573406219482422,0.6762692928314209,0.7796785235404968,1.0011072158813477
batchnorm,silu,0,15,0.8822716346153846,0.8735,18.32263445854187,0.9972,0.47510018944740295,0.48031437397003174,0.1741001158952713,0.03531508520245552,0.15797419846057892,0.2597194314002991,0.39107364416122437,0.48031437397003174,0.5550326704978943,0.6710692048072815,0.7732054591178894,0.993757963180542
batchnorm,silu,0,16,0.8929887820512821,0.8724,18.430140018463135,0.9971223529411765,0.4751390516757965,0.48052269220352173,0.1737181395292282,0.034671708941459656,0.1588115394115448,0.2596254348754883,0.3920316696166992,0.48052269220352173,0.5544142127037048,0.6697384119033813,0.772493302822113,0.9961280226707458
batchnorm,silu,0,17,0.9009014423076923,0.8821,18.39788794517517,0.9971929411764706,0.4755031168460846,0.4813941717147827,0.17167875170707703,0.035416379570961,0.1618267148733139,0.2639591693878174,0.3948957920074463,0.4813941717147827,0.5528754591941833,0.6671826839447021,0.7685925960540771,0.9882216453552246
batchnorm,silu,0,18,0.9111979166666667,0.8902,18.265748023986816,0.9972317647058824,0.47585731744766235,0.4818395972251892,0.17082038521766663,0.03542744740843773,0.16312359273433685,0.2656702995300293,0.3963465094566345,0.4818395972251892,0.5520859956741333,0.6656525135040283,0.766094446182251,0.9891051054000854
batchnorm,silu,0,19,0.9212740384615384,0.8939,18.531655311584473,0.9971929411764706,0.4751543700695038,0.4817076623439789,0.16935573518276215,0.035560015588998795,0.16429933905601501,0.2665735185146332,0.3966260552406311,0.4817076623439789,0.5510315895080566,0.6627978682518005,0.7616626024246216,0.9808508157730103
batchnorm,silu,0,20,0.9300881410256411,0.903,18.434930324554443,0.9972305882352941,0.4752940535545349,0.48213547468185425,0.16882649064064026,0.035764459520578384,0.16529087722301483,0.26725339889526367,0.39765751361846924,0.48213547468185425,0.5505077838897705,0.6615155935287476,0.7604778409004211,0.9813462495803833
batchnorm,silu,0,21,0.9388020833333334,0.9104,18.277648210525513,0.9972376470588236,0.4756186306476593,0.48237931728363037,0.16815023124217987,0.036781374365091324,0.1664344072341919,0.26883187890052795,0.39864659309387207,0.48237931728363037,0.5506048202514648,0.660789430141449,0.7594736814498901,0.9776394367218018
batchnorm,silu,0,22,0.946454326923077,0.9131,18.388839960098267,0.9972541176470588,0.47585901618003845,0.48253801465034485,0.16789767146110535,0.03694874793291092,0.1676298826932907,0.26904991269111633,0.39923304319381714,0.48253801465034485,0.5505943298339844,0.6606427431106567,0.7586084604263306,0.9779051542282104
batchnorm,silu,0,23,0.952363782051282,0.9155,18.363208532333374,0.9973976470588235,0.4755508601665497,0.4823980927467346,0.1673305332660675,0.03731786087155342,0.16780370473861694,0.2694578170776367,0.3992158770561218,0.4823980927467346,0.5503968596458435,0.6595040559768677,0.7571117877960205,0.9750545024871826
batchnorm,silu,0,24,0.9557491987179487,0.9169,18.576238870620728,0.9973976470588235,0.4757383167743683,0.4824453592300415,0.16761904954910278,0.036694593727588654,0.1679353564977646,0.2694529891014099,0.3990919589996338,0.4824453592300415,0.5505113005638123,0.6598233580589294,0.7588173747062683,0.9751937985420227
batchnorm,silu,1,0,0.35727163461538464,0.4728,18.32130002975464,0.9925482352941176,0.5244035720825195,0.519726037979126,0.2772633731365204,0.0137606430798769,0.06919549405574799,0.13537858426570892,0.32059597969055176,0.519726037979126,0.7163248658180237,0.9138079881668091,1.0256654024124146,1.0957698822021484
batchnorm,silu,1,1,0.5433894230769231,0.5996,18.527623414993286,0.9928435294117647,0.5142073035240173,0.505272626876831,0.2698301374912262,0.0141138955950737,0.07179051637649536,0.14330928027629852,0.3185111880302429,0.505272626876831,0.7003984451293945,0.8908244967460632,1.0018038749694824,1.0931856632232666
batchnorm,silu,1,2,0.6494391025641025,0.6299,18.278871536254883,0.9937729411764706,0.504918098449707,0.49356186389923096,0.26369568705558777,0.016079336404800415,0.07584057003259659,0.14902876317501068,0.31315693259239197,0.49356186389923096,0.6851445436477661,0.8717014789581299,0.9817600846290588,1.0897067785263062
batchnorm,silu,1,3,0.7180889423076923,0.7327,18.270790100097656,0.9948717647058823,0.4961158335208893,0.48421865701675415,0.24734249711036682,0.019039029255509377,0.08830466866493225,0.17096395790576935,0.3226861357688904,0.48421865701675415,0.6574360132217407,0.8348366022109985,0.9460442066192627,1.081500768661499
batchnorm,silu,1,4,0.7616586538461538,0.7609,18.330172777175903,0.9956635294117647,0.4890199303627014,0.47849535942077637,0.2293781191110611,0.023260092362761497,0.10240612179040909,0.19414444267749786,0.3353128433227539,0.47849535942077637,0.6309903264045715,0.7944196462631226,0.9056175947189331,1.0693970918655396
batchnorm,silu,1,5,0.7851362179487179,0.7562,18.265040397644043,0.9963717647058824,0.48409727215766907,0.4743461012840271,0.2154204547405243,0.027198102325201035,0.12149876356124878,0.21237586438655853,0.34584861993789673,0.4743461012840271,0.611560583114624,0.7650743722915649,0.8740176558494568,1.0549442768096924
batchnorm,silu,1,6,0.7994391025641026,0.7862,18.3451669216156,0.9965188235294118,0.4800335168838501,0.47165387868881226,0.20611877739429474,0.029576480388641357,0.13290536403656006,0.2233247309923172,0.3521403670310974,0.47165387868881226,0.5972339510917664,0.7438428997993469,0.8518064618110657,1.0452755689620972
batchnorm,silu,1,7,0.8111578525641026,0.8001,19.53038740158081,0.9967929411764705,0.47770553827285767,0.47163206338882446,0.19774989783763885,0.03133944794535637,0.1413523107767105,0.23313766717910767,0.3601101040840149,0.47163206338882446,0.584908664226532,0.7245054244995117,0.8328076601028442,1.036708116531372
batchnorm,silu,1,8,0.8245192307692307,0.8203,18.459655046463013,0.9968964705882353,0.4765116572380066,0.4718003273010254,0.1928667575120926,0.0324987918138504,0.14577409625053406,0.23916436731815338,0.3652317225933075,0.4718003273010254,0.5782552361488342,0.7133786678314209,0.8210265636444092,1.0320401191711426
batchnorm,silu,1,9,0.8299479166666667,0.8301,18.264649391174316,0.9970164705882353,0.47538280487060547,0.4727470278739929,0.18890173733234406,0.03277808427810669,0.14655786752700806,0.24274030327796936,0.36969858407974243,0.4727470278739929,0.5729896426200867,0.7034449577331543,0.809856653213501,1.023555040359497
batchnorm,silu,1,10,0.8424078525641026,0.8353,18.70760154724121,0.9969376470588235,0.47404783964157104,0.4734880030155182,0.18514403700828552,0.032356955111026764,0.1474078893661499,0.2462875247001648,0.3742477297782898,0.4734880030155182,0.5663764476776123,0.6925994157791138,0.7994353175163269,1.021498680114746
batchnorm,silu,1,11,0.8497796474358974,0.8425,18.284790992736816,0.9969611764705882,0.4739202558994293,0.4745233654975891,0.18251819908618927,0.0330994576215744,0.15050891041755676,0.2493874877691269,0.3776489794254303,0.4745233654975891,0.5633658170700073,0.6871432065963745,0.7930529117584229,1.0174574851989746
batchnorm,silu,1,12,0.8589142628205129,0.8317,18.40709662437439,0.9969117647058824,0.4733625054359436,0.47542595863342285,0.1808350682258606,0.03211746737360954,0.14972440898418427,0.25063684582710266,0.3797856867313385,0.47542595863342285,0.5604720711708069,0.6823412775993347,0.7876783609390259,1.0144708156585693
batchnorm,silu,1,13,0.8666065705128205,0.8475,19.52224111557007,0.9969858823529412,0.4727778434753418,0.47637295722961426,0.17849886417388916,0.03271041810512543,0.15108802914619446,0.25229352712631226,0.38277357816696167,0.47637295722961426,0.5569413900375366,0.6767105460166931,0.7810467481613159,1.009897232055664
batchnorm,silu,1,14,0.876141826923077,0.8666,18.609325170516968,0.99694,0.4725024402141571,0.4767833948135376,0.17689041793346405,0.03310041502118111,0.15309357643127441,0.25416815280914307,0.38417956233024597,0.4767833948135376,0.5554252862930298,0.6720674633979797,0.7760273218154907,1.006663203239441
batchnorm,silu,1,15,0.8848557692307693,0.8613,18.454741716384888,0.996935294117647,0.4721856117248535,0.47749024629592896,0.17596928775310516,0.03265393152832985,0.1524185836315155,0.25484710931777954,0.3858935832977295,0.47749024629592896,0.5534771680831909,0.669152021408081,0.7732443809509277,1.005962610244751
batchnorm,silu,1,16,0.893008814102564,0.8721,18.829586505889893,0.9970823529411764,0.4720066487789154,0.478125661611557,0.17424258589744568,0.03329899534583092,0.15402105450630188,0.2558594346046448,0.38787657022476196,0.478125661611557,0.5522620677947998,0.6651822328567505,0.7681626081466675,1.0018415451049805
batchnorm,silu,1,17,0.9027844551282052,0.8716,18.382134437561035,0.9970976470588235,0.472331166267395,0.47895774245262146,0.17307208478450775,0.03387294337153435,0.15449003875255585,0.2578291594982147,0.3901776671409607,0.47895774245262146,0.5509104132652283,0.6626516580581665,0.7649233341217041,0.9999966025352478
batchnorm,silu,1,18,0.9126602564102564,0.8871,18.22326111793518,0.9970835294117647,0.4719519019126892,0.4789750576019287,0.1721010059118271,0.03388357535004616,0.1556900441646576,0.2586573362350464,0.39066216349601746,0.4789750576019287,0.5498949885368347,0.6608619689941406,0.7625080943107605,0.9958584904670715
batchnorm,silu,1,19,0.9208934294871794,0.894,18.304466009140015,0.9970305882352941,0.4724942743778229,0.47941386699676514,0.1714998036623001,0.03405644744634628,0.158661350607872,0.2608484923839569,0.3918260335922241,0.47941386699676514,0.5496039986610413,0.6603700518608093,0.7619038820266724,0.9967328906059265
batchnorm,silu,1,20,0.9314503205128205,0.904,18.50207495689392,0.9970764705882353,0.4723896086215973,0.4799076020717621,0.17042794823646545,0.03451903536915779,0.1586102545261383,0.2613861560821533,0.3928765654563904,0.4799076020717621,0.5489820837974548,0.6582920551300049,0.7583783864974976,0.9918370842933655
batchnorm,silu,1,21,0.9402043269230769,0.9099,18.317456007003784,0.9970776470588235,0.4725772738456726,0.4799472987651825,0.1702340692281723,0.034545961767435074,0.15936902165412903,0.26222339272499084,0.3933955729007721,0.4799472987651825,0.5489864349365234,0.6579519510269165,0.7590798735618591,0.9899008870124817
batchnorm,silu,1,22,0.9473357371794872,0.913,18.362592220306396,0.9972294117647059,0.4731001555919647,0.4803377389907837,0.16941440105438232,0.0350370816886425,0.16186866164207458,0.2639491856098175,0.3946797549724579,0.4803377389907837,0.5489285588264465,0.6579288244247437,0.7573860287666321,0.9881165623664856
batchnorm,silu,1,23,0.954707532051282,0.9164,18.348862886428833,0.9972129411764706,0.4729561507701874,0.48032480478286743,0.16931141912937164,0.03515686094760895,0.16184061765670776,0.26439768075942993,0.3951951563358307,0.48032480478286743,0.548541247844696,0.6565781235694885,0.7569011449813843,0.9889116883277893
batchnorm,silu,1,24,0.9572315705128205,0.9168,18.295470476150513,0.9971870588235294,0.4729465842247009,0.48038071393966675,0.1689998060464859,0.035505276173353195,0.16243693232536316,0.2646785080432892,0.39480799436569214,0.48038071393966675,0.5486506223678589,0.6566970944404602,0.7562687993049622,0.9869368076324463
batchnorm,silu,2,0,0.3422876602564103,0.4616,18.277246475219727,0.9935388235294118,0.5222315788269043,0.514096736907959,0.26184770464897156,0.016923775896430016,0.08509849011898041,0.17467100918293,0.3352181315422058,0.514096736907959,0.693496823310852,0.8883126974105835,1.0075550079345703,1.0937775373458862
batchnorm,silu,2,1,0.5381009615384615,0.5736,18.568850994110107,0.993384705882353,0.517605721950531,0.5102008581161499,0.26401376724243164,0.015658855438232422,0.07953286170959473,0.16007204353809357,0.32749664783477783,0.5102008581161499,0.6974144577980042,0.8835346698760986,0.9942456483840942,1.0918364524841309
batchnorm,silu,2,2,0.655108173076923,0.6646,18.371971130371094,0.9939305882352941,0.511072039604187,0.502020001411438,0.26004037261009216,0.0164396520704031,0.08034636825323105,0.16103872656822205,0.3246062994003296,0.502020001411438,0.6881158947944641,0.8692100644111633,0.9792459607124329,1.0892740488052368
batchnorm,silu,2,3,0.7167668269230769,0.7222,18.273130655288696,0.9947835294117647,0.5034046173095703,0.49423903226852417,0.246438667178154,0.019112037494778633,0.09054335951805115,0.17627929151058197,0.33233708143234253,0.49423903226852417,0.6650125980377197,0.8374971151351929,0.9465460181236267,1.0815889835357666
batchnorm,silu,2,4,0.7550080128205128,0.7604,18.34156084060669,0.9959294117647058,0.4958970546722412,0.4861867427825928,0.22914056479930878,0.0240608062595129,0.10843927413225174,0.20045951008796692,0.34349325299263,0.4861867427825928,0.638299822807312,0.80072021484375,0.9097322821617126,1.0703222751617432
batchnorm,silu,2,5,0.7830729166666667,0.7694,18.452303409576416,0.9966694117647059,0.4909932315349579,0.4824308753013611,0.21455198526382446,0.02944129891693592,0.1302797943353653,0.21919113397598267,0.3539406955242157,0.4824308753013611,0.6180262565612793,0.7696214914321899,0.8770694732666016,1.058858871459961
