image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded,scipy_message,scipy_success,scipy_nit
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,0,41.30718231201172,1784.9692671541463,0.23852296408034734,151.60370775074827,0.21294689703982037,5.823314552742855e-05,1.0,1.0,4.435663449997608,0.0009285753986424638,0.752197265625,0.009033203125,0.9998663713888695,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,1,40.02649641036987,1777.6863230659305,0.23933791313091762,158.05519011090044,0.21250759023014074,5.8432107697977935e-05,1.0,1.0,4.457787323279176,0.005506868624803186,0.747802734375,0.00830078125,0.9998653654978241,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,2,41.40221571922302,1738.0455659435245,0.2398291879147689,164.3673940490208,0.21257756664200253,5.8552047830754126e-05,1.0,1.0,4.408966693643005,-0.0011223813976615799,0.7412109375,0.011962890625,0.9998620121401798,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,3,41.280869245529175,1736.3588797464731,0.23719351440796482,158.16309798612204,0.21125011799743781,5.790857285350704e-05,1.0,1.0,4.46314628572186,0.006498698282235481,0.75341796875,0.007568359375,0.9998633960311002,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,4,41.13246273994446,1743.4840253627185,0.23766616701308294,149.12347124135044,0.21249319486344667,5.802396655592845e-05,1.0,1.0,4.430622968494654,0.0017189597897627857,0.738037109375,0.0087890625,0.9998636831978064,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,5,42.17501950263977,1717.0725271047295,0.23923358032277386,152.5445910232701,0.21226302883079584,5.840663582098971e-05,1.0,1.0,4.435424438957925,0.003248809976293732,0.744384765625,0.01220703125,0.9998606735728711,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,6,40.05803728103638,1771.4078721779338,0.23770051643116136,158.6678190697931,0.21149346996168758,5.80323526443265e-05,1.0,1.0,4.442119397043048,0.0031161988718987543,0.74462890625,0.009033203125,0.999865812656608,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,pgd,random,7,42.05564308166504,1746.7855787410963,0.2380382856529838,161.7552123478546,0.2118815279182433,5.8114815833248e-05,1.0,1.0,4.450548585454872,0.0036938432090871023,0.744384765625,0.01171875,0.9998637278160812,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,0,42.6679949760437,1784.9692671541463,0.2205219446158729,151.60370775074827,0.20636277402209616,5.3838365384734596e-05,1.0,1.0,4.443748207255665,0.005850327992882637,0.7099609375,0.0,0.999876456167244,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,1,43.256205320358276,1777.6863230659305,0.2202939575830561,158.05519011090044,0.2062245103924328,5.37827044880508e-05,1.0,1.0,4.437629060889431,0.003001495107771272,0.712646484375,0.000244140625,0.9998760782739201,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,2,43.59072232246399,1738.0455659435245,0.22060389106601708,164.3673940490208,0.20658523660118863,5.3858371842289325e-05,1.0,1.0,4.433642530222936,0.005472323097484893,0.708251953125,0.0,0.999873073585993,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,3,44.81242275238037,1736.3588797464731,0.22005504706262222,158.16309798612204,0.2063825553920425,5.3724376724273e-05,1.0,1.0,4.432281846356675,0.0023508036027208665,0.71484375,0.000244140625,0.9998732663796468,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,4,44.118080854415894,1743.4840253627185,0.22065892519327793,149.12347124135044,0.20641045182821813,5.387180790851512e-05,1.0,1.0,4.418525637799031,0.003246773869554577,0.708740234375,0.0,0.9998734379426578,600,,,
64,64,sobel_x,vstripes,10.0,0.0,sigmoid,0.0,0.0,0.0,momentum,random,5,44.4775013923645,1717.0725271047295,0.2207305373065155,152.5445910232701,0.20646235159254958,5.3889291334598514e-05,1.0,1.0,4.422326453615525,0.0017099437814954259,0.70947265625,0.0,0.9998714494968487,600,,,
