arch,activation,optimizer,dataset,seed,epoch,train_acc,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total,grad_norm
resnet18,relu,sgd,tinyimagenet200,0,20,0.8540232874519846,1.5901037296295166,0.6144,0.006184665997806822,89.99976420402527,0.3856630412971272,0.11454200744628906,57.12243024040671,4.187279659159043,17,17,9.114386305234861
resnet18,relu,sgd,tinyimagenet200,0,21,0.897677256722151,1.575251351928711,0.625,0.003511175705587433,89.86953997612,0.3864191586480421,0.1128702163696289,57.01194830501781,4.012948800535763,17,17,9.730665977066899
resnet18,relu,sgd,tinyimagenet200,0,22,0.9328985275288092,1.538241986656189,0.6331,0.001570841943568452,89.40209460258484,0.38658418024287505,0.10954475402832031,57.087784486658435,4.000080599504359,17,17,10.459360400108993
resnet18,relu,sgd,tinyimagenet200,0,23,0.9528048975672215,1.5241713762283324,0.6345,0.00039426493427611184,91.21594643592834,0.38679032816606407,0.10765266418457031,57.11296305936926,3.9929437426959766,17,17,10.869048656775437
resnet18,relu,sgd,tinyimagenet200,0,24,0.9633082586427657,1.5218801445007324,0.6338,0.0,90.02354836463928,0.3866074207951041,0.10698652267456055,57.16204587151022,4.080883783452651,17,17,10.94294757798416
resnet18,relu,sgd,tinyimagenet200,1,0,0.07534411011523688,3.924985994720459,0.1369,0.0996057350657239,89.55992484092712,0.5147861049455755,0.3490619659423828,51.716202904196344,2.892627113005694,17,17,1.9812112693828978
resnet18,relu,sgd,tinyimagenet200,1,1,0.199523847631242,3.2857718284606934,0.2367,0.09842915805643156,90.28878259658813,0.48828211602042704,0.3199119567871094,55.22080432667452,2.982294054592357,17,17,2.318949480925223
resnet18,relu,sgd,tinyimagenet200,1,2,0.28818221830985913,3.1671158195495606,0.2729,0.09648882429441258,90.39381504058838,0.44444759628352,0.2675933837890625,55.994699365952435,3.1845135127796844,17,17,2.3994843484709287
resnet18,relu,sgd,tinyimagenet200,1,3,0.3501820582586428,2.8195212326049806,0.3319,0.09381533400219319,89.4884181022644,0.4226837105610791,0.23572635650634766,56.24693388097427,3.3148867663215187,17,17,2.6454173058862396
resnet18,relu,sgd,tinyimagenet200,1,4,0.393065781049936,2.7700868350982666,0.3443,0.0904508497187474,89.70971608161926,0.413785201661727,0.21997976303100586,56.16499934476965,3.2914157404619107,17,17,2.8050079851205654
resnet18,relu,sgd,tinyimagenet200,1,5,0.4251960627400768,2.642733225250244,0.3737,0.0864484313710706,89.93285655975342,0.41094573105082793,0.20459222793579102,56.2386905445772,3.34684151060441,17,17,2.8898014692898144
resnet18,relu,sgd,tinyimagenet200,1,6,0.4516445262483995,2.820782391357422,0.3568,0.0818711994874345,89.71319699287415,0.40591775494463306,0.19693994522094727,56.16995059742647,3.348257730988895,17,17,3.146301657853481
resnet18,relu,sgd,tinyimagenet200,1,7,0.47712267925736235,2.45152137260437,0.4191,0.07679133974894983,89.46704816818237,0.39880580761853385,0.1852283477783203,56.275010726031134,3.381579742712133,17,17,3.115080778414684
resnet18,relu,sgd,tinyimagenet200,1,8,0.49691901408450706,2.3824167079925536,0.4304,0.07128896457825364,90.80960988998413,0.4041590760735905,0.17846918106079102,56.14224512436811,3.4239601107204662,17,17,3.3601201008412866
resnet18,relu,sgd,tinyimagenet200,1,9,0.517365556978233,2.4217571685791017,0.4219,0.06545084971874737,89.48658609390259,0.3975587382036097,0.17160320281982422,56.29017728917739,3.458851260297439,17,17,3.760757286095455
resnet18,relu,sgd,tinyimagenet200,1,10,0.5346210787451985,2.3051577461242676,0.4508,0.05936906572928624,89.59425711631775,0.3935437491711448,0.16426658630371094,56.16140275843003,3.4873607930015114,17,17,3.7005179432689443
resnet18,relu,sgd,tinyimagenet200,1,11,0.5543573943661971,2.1284657459259035,0.4826,0.05313952597646568,89.3571126461029,0.3929988847059362,0.15973329544067383,56.112511803122125,3.5428995595258823,17,17,3.7270619403972414
resnet18,relu,sgd,tinyimagenet200,1,12,0.5750840268886044,2.2250109066009522,0.4657,0.04686047402353434,90.40701222419739,0.39219938656863046,0.15641212463378906,55.984950570499194,3.4133056472329533,17,17,4.096809116962862
resnet18,relu,sgd,tinyimagenet200,1,13,0.59918173815621,1.992510301589966,0.5102,0.04063093427071378,89.19638657569885,0.3878739257069195,0.14888715744018555,56.315153907327094,3.5694452243692734,17,17,4.4769105987078435
resnet18,relu,sgd,tinyimagenet200,1,14,0.6253801216389244,1.9944109046936036,0.5215,0.03454915028125265,89.60288333892822,0.38688288716708913,0.1446094512939453,56.423722435446344,3.6764663457870483,17,17,4.794757764313386
resnet18,relu,sgd,tinyimagenet200,1,15,0.6526688540332907,1.9516771114349365,0.5301,0.02871103542174637,89.79584574699402,0.3873322606086731,0.14228057861328125,56.51457304113052,3.7126502008999096,17,17,5.191614958935741
resnet18,relu,sgd,tinyimagenet200,1,16,0.6837588028169014,1.9395920467376708,0.5345,0.02320866025105016,89.30619955062866,0.3855050995069392,0.13334941864013672,56.506761214312384,3.805727201349595,17,17,5.759257852255328
resnet18,relu,sgd,tinyimagenet200,1,17,0.7202104673495519,1.830977165222168,0.5619,0.018128800512565515,90.12127733230591,0.38498244215460387,0.12907981872558594,56.46022594676298,3.7487369284910312,17,17,6.545621252515417
resnet18,relu,sgd,tinyimagenet200,1,18,0.7608834827144686,1.8637648323059082,0.5596,0.013551568628929436,89.96613645553589,0.3829490595004138,0.12326383590698242,56.51070852840648,3.740160914028392,17,17,7.159302868646482
resnet18,relu,sgd,tinyimagenet200,1,19,0.8076884603072984,1.715082982635498,0.5916,0.009549150281252635,89.81743121147156,0.38152719069929686,0.1175527572631836,56.678502924302045,3.969408904804903,17,17,7.580111796097401
resnet18,relu,sgd,tinyimagenet200,1,20,0.8578845230473752,1.617281209564209,0.6142,0.006184665997806822,88.8333420753479,0.3816431322518517,0.11214351654052734,56.85088976691751,4.0190902106902175,17,17,8.74696273179638
resnet18,relu,sgd,tinyimagenet200,1,21,0.9021887003841229,1.5908070566177368,0.6227,0.003511175705587433,89.3272635936737,0.3821989490705378,0.10891342163085938,56.681792315314794,4.038773915346931,17,17,9.325104089594957
resnet18,relu,sgd,tinyimagenet200,1,22,0.936309619078105,1.5568127216339112,0.6292,0.001570841943568452,89.16447639465332,0.3823103974847233,0.10586214065551758,56.780694624956915,4.066780349787543,17,17,10.365629749294133
resnet18,relu,sgd,tinyimagenet200,1,23,0.9566161171574904,1.5377826457977295,0.634,0.00039426493427611184,88.96622347831726,0.3823899994878208,0.10426950454711914,56.814360225901886,4.0578214350868675,17,17,10.572145411008607
resnet18,relu,sgd,tinyimagenet200,1,24,0.9659190941101152,1.537836247444153,0.6329,0.0,89.42895722389221,0.38233183061375337,0.10393762588500977,56.58528608434341,4.066896936472724,17,17,10.712346638314235
resnet18,relu,sgd,tinyimagenet200,2,0,0.07798495518565941,3.917304192352295,0.133,0.0996057350657239,89.19638109207153,0.5075847839607912,0.35767412185668945,52.535129098331225,3.079982042312622,17,17,1.9439675582154277
resnet18,relu,sgd,tinyimagenet200,2,1,0.19652288732394366,3.384288401412964,0.2242,0.09842915805643156,89.64112281799316,0.4875263115938972,0.31633105874061584,54.832348094267005,3.0761922668008244,17,17,2.1396890728595546
resnet18,relu,sgd,tinyimagenet200,2,2,0.2822903329065301,3.1309945755004884,0.2749,0.09648882429441258,89.79284048080444,0.44933639028493094,0.2684664726257324,55.97781641343061,3.2118327617645264,17,17,2.462280777223908
resnet18,relu,sgd,tinyimagenet200,2,3,0.34098911651728553,2.872115295791626,0.3237,0.09381533400219319,88.91111969947815,0.4260515377802007,0.23540449142456055,56.453212289249194,3.40494003015406,17,17,2.5399581596278566
resnet18,relu,sgd,tinyimagenet200,2,4,0.3850832266325224,2.688078037261963,0.3643,0.0904508497187474,89.49269413948059,0.4196050815722522,0.22013092041015625,56.35911223467659,3.3676521497614242,17,17,2.9618106096691386
resnet18,relu,sgd,tinyimagenet200,2,5,0.4200944302176697,2.743104945373535,0.3548,0.0864484313710706,89.39805102348328,0.41000043644624595,0.20497798919677734,56.55350763657514,3.3863733095281265,17,17,2.7991282536080666
resnet18,relu,sgd,tinyimagenet200,2,6,0.4483734795134443,2.584174346160889,0.3887,0.0818711994874345,89.53465247154236,0.4091472134870641,0.19735297560691833,56.36585280474495,3.412980325081769,17,17,3.250769600707544
resnet18,relu,sgd,tinyimagenet200,2,7,0.4707906530089629,2.4681371520996094,0.4179,0.07679133974894983,89.18976736068726,0.40517040736535015,0.18587541580200195,56.37315548167509,3.452733467606937,17,17,3.1280168867074862
resnet18,relu,sgd,tinyimagenet200,2,8,0.4942081466069142,2.2890589263916015,0.449,0.07128896457825364,88.83951449394226,0.40098343176000256,0.18097972869873047,56.220671261058136,3.384961990749135,17,17,3.3854477638220923
resnet18,relu,sgd,tinyimagenet200,2,9,0.5134042893725992,2.3212972160339356,0.4383,0.06545084971874737,89.68012428283691,0.39706584460595074,0.17465877532958984,56.4260419957778,3.4840615216423485,17,17,3.4515787606578887
resnet18,relu,sgd,tinyimagenet200,2,10,0.5329405409731114,2.3612457260131836,0.4387,0.05936906572928624,89.21449375152588,0.39979638422236724,0.16809892654418945,56.37165069580078,3.402895927429199,17,17,3.366454533612816
resnet18,relu,sgd,tinyimagenet200,2,11,0.5531470070422535,2.2060006511688233,0.467,0.05313952597646568,89.07060885429382,0.394569712526658,0.1616988182067871,56.55805453132181,3.582413266686832,17,17,3.900985981641166
resnet18,relu,sgd,tinyimagenet200,2,12,0.5742737676056338,2.1233462417602538,0.4883,0.04686047402353434,88.74583840370178,0.39085330419680653,0.1579880714416504,56.62455053890453,3.622179024359759,17,17,4.091789323326371
resnet18,relu,sgd,tinyimagenet200,2,13,0.5947703265044815,2.079385486602783,0.4982,0.04063093427071378,89.767648935318,0.3911893700852114,0.14818906784057617,56.60443227431353,3.621805899283465,17,17,4.231489886305077
resnet18,relu,sgd,tinyimagenet200,2,14,0.6211587708066582,2.026986325263977,0.513,0.03454915028125265,88.63305997848511,0.3885216458755381,0.14309120178222656,56.56392916511087,3.6566244153415455,17,17,4.62632781799632
resnet18,relu,sgd,tinyimagenet200,2,15,0.648927656850192,1.9710631435394288,0.5259,0.02871103542174637,88.72479104995728,0.3877514048534281,0.1387786865234375,56.71161315020393,3.723717948969673,17,17,4.6819345276955
resnet18,relu,sgd,tinyimagenet200,2,16,0.6802176696542894,1.9413210037231445,0.5349,0.02320866025105016,88.75775051116943,0.3868850636131623,0.13344764709472656,56.74707524916705,3.703317733371959,17,17,5.254041211883561
resnet18,relu,sgd,tinyimagenet200,2,17,0.7175396126760564,1.7611868019104004,0.5725,0.018128800512565515,88.8057119846344,0.3853960230070002,0.13310909271240234,56.81837149227367,3.8789619628120873,17,17,6.032070050772807
resnet18,relu,sgd,tinyimagenet200,2,18,0.7603933258642765,1.7247278621673583,0.583,0.013551568628929436,88.80303502082825,0.38262680348228006,0.12657737731933594,56.84855494779699,3.7929938821231617,17,17,6.665925423159659
resnet18,relu,sgd,tinyimagenet200,2,19,0.8054577464788732,1.6859608985900878,0.594,0.009549150281252635,88.7805392742157,0.3818577378988266,0.11829090118408203,56.940286972943476,3.9348006318597233,17,17,7.835152822553285
resnet18,relu,sgd,tinyimagenet200,2,20,0.855163652368758,1.6288839010238647,0.6093,0.006184665997806822,88.7971305847168,0.38121267977882833,0.11317300796508789,57.022117390352136,3.9796256247688744,17,17,8.870689782880921
resnet18,relu,sgd,tinyimagenet200,2,21,0.899537852112676,1.5818417728424072,0.6193,0.003511175705587433,88.73063921928406,0.38135889172554016,0.11015462875366211,56.86492897482479,3.9237875167061302,17,17,9.424323852427023
resnet18,relu,sgd,tinyimagenet200,2,22,0.9350692221510883,1.544043009185791,0.6328,0.001570841943568452,88.61652994155884,0.38120988712591286,0.10689449310302734,57.083680769976446,4.132320509237402,17,17,10.050322827519672
resnet18,relu,sgd,tinyimagenet200,2,23,0.9543954065300896,1.5305218057632446,0.6347,0.00039426493427611184,89.88931465148926,0.38104616719133716,0.10483407974243164,57.04829698450425,4.043707447893479,17,17,10.508161511882454
resnet18,relu,sgd,tinyimagenet200,2,24,0.96331826184379,1.5238086585998536,0.6367,0.0,89.11110997200012,0.38116461739820595,0.10460424423217773,57.06817739150103,4.1188393971499275,17,17,10.557798903368163
resnet18,gelu,sgd,tinyimagenet200,0,0,0.09209947183098592,4.058211805725097,0.1246,0.0996057350657239,89.97901487350464,0.9848330091027653,0.9784417152404785,57.0767920998966,5.082094627268174,17,17,1.9826703316652188
resnet18,gelu,sgd,tinyimagenet200,0,1,0.2191101152368758,3.3024047958374023,0.2377,0.09842915805643156,89.07355070114136,0.9875884301522199,0.9783353805541992,58.365028381347656,5.992773673113654,17,17,2.0216921541614177
resnet18,gelu,sgd,tinyimagenet200,0,2,0.29726512483994877,2.914556552886963,0.3094,0.09648882429441258,88.7335901260376,0.9892679172403672,0.9768848419189453,58.73858889411478,7.278608280069688,17,17,2.317932634364632
resnet18,gelu,sgd,tinyimagenet200,0,3,0.3482214308578745,2.73584047164917,0.3563,0.09381533400219319,88.579021692276,0.9897575658910415,0.9760193824768066,58.90575633329504,8.26186045478372,17,17,2.206934041518804
resnet18,gelu,sgd,tinyimagenet200,0,4,0.3894146126760563,2.6567771087646483,0.3735,0.0904508497187474,88.17849731445312,0.9897521348560557,0.974705696105957,58.77073893827551,7.729761796839097,17,17,2.5912403645368967
resnet18,gelu,sgd,tinyimagenet200,0,5,0.4196042733674776,2.4339183334350585,0.4128,0.0864484313710706,89.27826690673828,0.9897682666778564,0.9742827415466309,58.30497023638557,7.2540865224950455,17,17,2.498776526559059
resnet18,gelu,sgd,tinyimagenet200,0,6,0.4471931017925736,2.4179027280807497,0.4196,0.0818711994874345,88.70860433578491,0.9895581217373118,0.9731969833374023,58.351065916173596,7.62579802905812,17,17,2.7326728883253173
resnet18,gelu,sgd,tinyimagenet200,0,7,0.46924015685019205,2.2776579971313478,0.4452,0.07679133974894983,89.04743432998657,0.9894387196092045,0.9727740287780762,58.14567274205825,6.855640215032241,17,17,2.942358231851319
resnet18,gelu,sgd,tinyimagenet200,0,8,0.4914072503201024,2.2737525688171387,0.4482,0.07128896457825364,88.23257565498352,0.9892916118397432,0.9721965789794922,58.154081008013556,7.148355596205768,17,17,3.0641818341229436
resnet18,gelu,sgd,tinyimagenet200,0,9,0.51257402368758,2.2419520580291747,0.4565,0.06545084971874737,89.1665267944336,0.9891418043304893,0.9715456962585449,57.89273991304285,6.629194736480713,17,17,3.129605752138854
resnet18,gelu,sgd,tinyimagenet200,0,10,0.5331306017925737,2.0840140827178955,0.4955,0.05936906572928624,90.49856877326965,0.9890334500985987,0.9710550308227539,57.865199593936694,7.536340110442218,17,17,3.3458200377115883
resnet18,gelu,sgd,tinyimagenet200,0,11,0.5530269686299616,2.0704570915222167,0.4906,0.05313952597646568,88.68767237663269,0.9888737376998452,0.9706544876098633,57.775592130773205,6.73423823188333,17,17,3.212786093927444
resnet18,gelu,sgd,tinyimagenet200,0,12,0.5743537932138284,2.0328161209106446,0.4969,0.04686047402353434,91.52152299880981,0.9887660461313584,0.970456600189209,57.7037566689884,6.540930790059707,17,17,3.5518379149130745
resnet18,gelu,sgd,tinyimagenet200,0,13,0.5984415012804097,1.9477012813568115,0.5235,0.04063093427071378,93.49540400505066,0.9887323134085712,0.9697399139404297,57.68391553093405,6.320481209193959,17,17,3.6862643121760543
resnet18,gelu,sgd,tinyimagenet200,0,14,0.6235995518565941,1.885545958328247,0.5335,0.03454915028125265,90.60856771469116,0.9887068341760075,0.9693112373352051,57.43156051635742,6.2762145014370185,17,17,4.2845433353028515
resnet18,gelu,sgd,tinyimagenet200,0,15,0.6515284891165173,1.847034732246399,0.5519,0.02871103542174637,90.1959981918335,0.9886693253236658,0.9689555168151855,57.34406392714556,6.221153371474323,17,17,4.702285423033824
resnet18,gelu,sgd,tinyimagenet200,0,16,0.6825784250960307,1.8579323627471924,0.546,0.02320866025105016,91.0930438041687,0.9885811945971321,0.968536376953125,57.26128477208755,5.76335749205421,17,17,5.170311188423852
resnet18,gelu,sgd,tinyimagenet200,0,17,0.716309218950064,1.7918709178924561,0.5661,0.018128800512565515,88.45297122001648,0.988546164596782,0.9677538871765137,57.285602793974036,5.956397252924302,17,17,6.084426892472541
resnet18,gelu,sgd,tinyimagenet200,0,18,0.7568621959026889,1.7687828790664673,0.5737,0.013551568628929436,89.3584361076355,0.988537048592287,0.9671416282653809,57.080749960506665,6.668071473346037,17,17,5.847614157303187
resnet18,gelu,sgd,tinyimagenet200,0,19,0.8024667893725992,1.6564053968429566,0.5993,0.009549150281252635,88.82751274108887,0.9885477248360129,0.9666028022766113,56.83858736823587,5.653050352545345,17,17,7.253688742842412
resnet18,gelu,sgd,tinyimagenet200,0,20,0.8505421734955185,1.6028289974212646,0.6124,0.006184665997806822,88.95431780815125,0.9886126167633954,0.9662246704101562,56.99350783404182,5.769325165187611,17,17,7.359235152697142
resnet18,gelu,sgd,tinyimagenet200,0,21,0.8956666133162612,1.578352820968628,0.6211,0.003511175705587433,88.63296914100647,0.9886684733278611,0.9658465385437012,56.975584142348346,6.3493998751920815,17,17,8.274236566307207
resnet18,gelu,sgd,tinyimagenet200,0,22,0.9295774647887324,1.5421479305267334,0.6322,0.001570841943568452,88.31056594848633,0.9887212620061987,0.9658122062683105,56.77365067425896,5.3975059915991395,17,17,8.85475327794812
resnet18,gelu,sgd,tinyimagenet200,0,23,0.9499939980793854,1.5299895742416383,0.6341,0.00039426493427611184,88.69692826271057,0.9887374394080218,0.9656987190246582,56.90537935144761,5.898854459033293,17,17,9.064457680740723
resnet18,gelu,sgd,tinyimagenet200,0,24,0.9586567701664532,1.5232657304763795,0.638,0.0,88.54821848869324,0.9887362192658817,0.9655170440673828,57.0556806676528,6.169046850765453,17,17,9.190451021643948
resnet18,gelu,sgd,tinyimagenet200,1,0,0.07616437259923176,3.922441651916504,0.1374,0.0996057350657239,88.70210766792297,0.9850795409258675,0.9781363010406494,55.123649821561926,4.992607579511755,17,17,1.871006071259226
resnet18,gelu,sgd,tinyimagenet200,1,1,0.19724311779769527,3.305033891296387,0.2385,0.09842915805643156,88.82676458358765,0.9882710435811211,0.9789772033691406,57.970625709084906,6.162420048433192,17,17,2.1031705602235355
resnet18,gelu,sgd,tinyimagenet200,1,2,0.28123999679897566,3.066394409942627,0.2827,0.09648882429441258,88.69298815727234,0.989678375861224,0.9782471656799316,58.47479180728688,7.11458438985488,17,17,2.3697806515867237
resnet18,gelu,sgd,tinyimagenet200,1,3,0.3378381081946223,2.8893867111206055,0.3254,0.09381533400219319,89.06901907920837,0.9903532652293935,0.977241039276123,58.61690005134134,7.655058103449204,17,17,2.36309276650104
resnet18,gelu,sgd,tinyimagenet200,1,4,0.37998159411011523,2.6035789321899414,0.3753,0.0904508497187474,89.14228177070618,0.990425754995907,0.9760317802429199,58.3431084576775,7.184518757988425,17,17,2.382558446067924
resnet18,gelu,sgd,tinyimagenet200,1,5,0.41206185979513443,2.58183842086792,0.3843,0.0864484313710706,99.88295269012451,0.9902945897158455,0.9755258560180664,58.23632408590878,7.2879619317896225,17,17,2.508895160108878
resnet18,gelu,sgd,tinyimagenet200,1,6,0.44283170614596673,2.386978942108154,0.4293,0.0818711994874345,90.03386306762695,0.9901289168526145,0.9746880531311035,57.821226456586054,5.9505738510805015,17,17,2.7151622038065626
resnet18,gelu,sgd,tinyimagenet200,1,7,0.4650788252240717,2.380175128555298,0.4271,0.07679133974894983,89.47528839111328,0.9898399745716768,0.9739212989807129,58.09031004064224,6.767941474914551,17,17,2.7795484734989278
resnet18,gelu,sgd,tinyimagenet200,1,8,0.4886663732394366,2.2375752655029295,0.4579,0.07128896457825364,89.31183409690857,0.9896935399840859,0.9733939170837402,57.827074611888214,6.931026290444767,17,17,3.016589182711441
resnet18,gelu,sgd,tinyimagenet200,1,9,0.5101432458386683,2.2092351753234865,0.4644,0.06545084971874737,88.78111863136292,0.9895013220169965,0.9725875854492188,57.525994917925665,6.158115765627692,17,17,3.152080112395795
resnet18,gelu,sgd,tinyimagenet200,1,10,0.5297995358514724,2.120158327674866,0.4888,0.05936906572928624,89.74846148490906,0.9893693012349746,0.9719023704528809,57.478971144732306,5.743198072209077,17,17,3.181454445176503
resnet18,gelu,sgd,tinyimagenet200,1,11,0.5482454385403329,2.108645985412598,0.4831,0.05313952597646568,88.54350543022156,0.9892930949435514,0.9717955589294434,57.15099895701689,5.874095229541554,17,17,3.2342549265358445
resnet18,gelu,sgd,tinyimagenet200,1,12,0.5702624839948783,1.9659596040725709,0.5172,0.04686047402353434,88.72212672233582,0.9890210488263298,0.9712448120117188,57.08495196174173,5.782549023628235,17,17,3.366473430893641
resnet18,gelu,sgd,tinyimagenet200,1,13,0.594970390524968,1.9321934646606445,0.5257,0.04063093427071378,89.29367589950562,0.9890466297374052,0.9705109596252441,57.2995127509622,6.225783726748298,17,17,4.189606723214957
resnet18,gelu,sgd,tinyimagenet200,1,14,0.6210487355953905,1.9112558141708373,0.5384,0.03454915028125265,89.1185142993927,0.9889851913732641,0.9702363014221191,57.056747660917395,5.638343860121334,17,17,4.018097935541977
resnet18,gelu,sgd,tinyimagenet200,1,15,0.6480073623559539,1.910416866493225,0.5378,0.02871103542174637,89.26499581336975,0.9888456814429339,0.9696097373962402,56.92196296243107,5.579735762932721,17,17,4.332115151001971
resnet18,gelu,sgd,tinyimagenet200,1,16,0.6799975992317542,1.8505895774841308,0.5501,0.02320866025105016,89.49752235412598,0.9888430272831636,0.9689350128173828,57.04354880837833,5.263570652288549,17,17,4.956802843567086
resnet18,gelu,sgd,tinyimagenet200,1,17,0.7150088028169014,1.752278486251831,0.5699,0.018128800512565515,89.06260466575623,0.9887994913493886,0.9683737754821777,56.8392910676844,5.4798484339433555,17,17,5.342966394460349
resnet18,gelu,sgd,tinyimagenet200,1,18,0.7541013124199744,1.7183286933898925,0.584,0.013551568628929436,88.65764880180359,0.9888500921866473,0.9677319526672363,56.84210070441751,5.563617152326247,17,17,5.889593417500965
resnet18,gelu,sgd,tinyimagenet200,1,19,0.8015364916773368,1.6676492706298829,0.5942,0.009549150281252635,89.15244603157043,0.9888972569914425,0.9669280052185059,56.59183255363913,5.15511831816505,17,17,6.484928440337939
resnet18,gelu,sgd,tinyimagenet200,1,20,0.8473711587708067,1.6318299617767333,0.6062,0.006184665997806822,88.7006824016571,0.9888874397558325,0.9664678573608398,56.66710550644819,5.788239093387828,17,17,7.6162844368640465
resnet18,gelu,sgd,tinyimagenet200,1,21,0.8912952144686299,1.585998244857788,0.6168,0.003511175705587433,89.93428206443787,0.988932332571815,0.9662022590637207,56.48937090705423,5.041080537964316,17,17,8.362569486913097
resnet18,gelu,sgd,tinyimagenet200,1,22,0.925446142765685,1.570737230682373,0.6252,0.001570841943568452,89.31658887863159,0.9889896126354442,0.9660296440124512,56.53626183902516,5.008098623331855,17,17,8.75679727305745
resnet18,gelu,sgd,tinyimagenet200,1,23,0.9462027848911652,1.5569936107635498,0.628,0.00039426493427611184,89.68961501121521,0.9889920424012577,0.9660601615905762,56.507026447969324,5.048311093274285,17,17,9.146364985086352
