image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,49.1780309677124,1486.3813303958907,3.5193113461586343,75.31000726673791,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976322957815803,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.27736306190491,1488.6822347003958,3.5193113461586343,75.07079936243194,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976359553005165,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,47.77449083328247,1522.2334821836976,3.5193113461586343,75.02796227142963,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976880607427514,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,48.32324004173279,1499.1995386112562,3.5193113461586343,75.45552324229739,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976525397350251,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.161306381225586,1502.1899956052484,3.5193113461586343,75.6441453632842,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976572128981989,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,49.67010474205017,1476.693839125675,3.5193113461586343,75.70891774847551,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9976167630331265,600
64,64,identity_like,checkerboard,7.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.813944816589355,1451.1784801720871,3.5193113461586343,74.50596864366699,0.7472833549768468,0.0008592068716207603,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9975748597472714,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.3234806060791,1686.7914395226917,0.18347726231429043,90.85632948322402,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998912270610253,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.399535179138184,1631.6323909521104,0.18347726231429043,90.45505502182269,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.999887549877453,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.25213932991028,1636.8626146024437,0.18347726231429043,89.86568916675462,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998879091863437,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,48.79170370101929,1673.8145944622584,0.18347726231429043,89.32129266983597,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998903837599927,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,48.39457440376282,1646.5957133773934,0.18347726231429043,91.08036005930171,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998885717600116,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.82585167884827,1648.1911316542469,0.18347726231429043,91.26140772733609,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998886796204697,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,48.87986707687378,1622.2110427860198,0.18347726231429043,90.99361662840445,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998868967985823,600
64,64,identity_like,checkerboard,10.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,47.05996608734131,1591.8022944545778,0.18347726231429043,88.91827014866082,0.05695289885925769,4.479425349469981e-05,1.0,1.0,100.0,0.9999999999960081,1.0,0.0,0.9998847361491101,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,49.51227951049805,1778.3544116178891,0.031949194282534,103.21872936179895,0.015829704837166884,7.800096260384278e-06,1.0,1.0,26.401356515753122,0.9950928954878168,1.0,0.0,0.9999820344054741,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.08967900276184,1720.6417018782006,0.03156061415355023,103.2214126001336,0.015724430650070745,7.705228064831599e-06,1.0,1.0,26.472097579176562,0.9951798556856181,1.0,0.0,0.9999816576489347,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,48.4836483001709,1727.515333257896,0.031501139522881416,102.38212480782447,0.015696434213215153,7.69070789132847e-06,1.0,1.0,26.481095877856077,0.9951908613299443,1.0,0.0,0.9999817650593796,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,48.435670375823975,1765.923721546154,0.03152597451496174,101.12445914252281,0.01566863568845576,7.69677112181683e-06,1.0,1.0,26.47751176308788,0.9951848058444276,1.0,0.0,0.999982147601207,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,49.49647760391235,1737.39029931079,0.031768738599577975,104.43450389032155,0.015839230153468144,7.756039697162592e-06,1.0,1.0,26.433120349990247,0.9951350324946784,1.0,0.0,0.9999817146794177,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.65972065925598,1737.0403248622251,0.03186110720858845,104.68680414228943,0.015808481779200818,7.77859062709679e-06,1.0,1.0,26.411320547866946,0.9951071169545477,1.0,0.0,0.9999816578194802,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,47.50594997406006,1712.3947521525145,0.03167340823472646,103.73121407321118,0.015803903117892763,7.732765682306265e-06,1.0,1.0,26.4516947412697,0.9951570739751574,1.0,0.0,0.9999815034423605,600
64,64,identity_like,checkerboard,13.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,49.768553018569946,1678.1500017490946,0.030940360938526257,100.92426754720513,0.015483387662903204,7.553799057257387e-06,1.0,1.0,26.593532676070343,0.9953210910644621,1.0,0.0,0.9999815628156563,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.23332357406616,1837.503719673846,0.008619107751132874,113.9186488931195,0.006308218864087313,2.1042743533039243e-06,1.0,1.0,21.898886346448396,0.9854227123952501,0.6630859375,0.0,0.9999953093386104,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,48.62216019630432,1778.2990029879206,0.008556034571683004,114.50568767137212,0.0063317882643828755,2.088875627852296e-06,1.0,1.0,21.966666717003335,0.9856874575828712,0.646240234375,0.0,0.9999951886411917,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,49.571393966674805,1785.881905931074,0.008475040874414893,113.6130273205229,0.00629658395821486,2.0691017759801984e-06,1.0,1.0,22.004710144699892,0.9858288565457569,0.639404296875,0.0,0.999995254422565,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,3,47.9631781578064,1824.860953422768,0.008393824682234407,111.57384705036404,0.006206598713141279,2.0492736040611346e-06,1.0,1.0,22.00730573028242,0.985824532194917,0.650146484375,0.0,0.9999954002935585,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,4,50.70276999473572,1796.7106634809588,0.008633638943037081,116.43022404379457,0.00642019912231635,2.1078220075774125e-06,1.0,1.0,21.958046965103996,0.9856606565544548,0.645751953125,0.0,0.9999951947527675,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,5,48.61128497123718,1794.2683803250784,0.008758627572366603,116.86559395273386,0.006460694404265373,2.1383368096598153e-06,1.0,1.0,21.89347272380626,0.9854224795727953,0.653076171875,0.0,0.999995118552125,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,6,50.05102229118347,1771.3658945712448,0.008582616485457984,114.87697923743498,0.006344597514841334,2.0953653528950156e-06,1.0,1.0,21.95389320844033,0.9856401827744438,0.648681640625,0.0,0.9999951548031314,600
64,64,identity_like,checkerboard,16.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,7,48.79090070724487,1733.7593932942714,0.008315317868199813,111.71883857415479,0.0062086709873710655,2.03010690141597e-06,1.0,1.0,22.073237446519403,0.9860686592279647,0.6337890625,0.0,0.9999952038801345,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,0,48.33898568153381,1889.1694352831078,0.001639608836055171,126.44680737350386,0.0018456051061954387,4.0029512599003196e-07,1.0,1.0,19.40617946094481,0.9729736070476044,0.360595703125,0.257568359375,0.999999132100697,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,1,49.05778169631958,1828.8052886639232,0.001650259920809262,127.89468067269293,0.0018806443036440833,4.0289548847882373e-07,1.0,1.0,19.4716294099016,0.9734700050332518,0.35400390625,0.270751953125,0.999999097629512,600
64,64,identity_like,checkerboard,20.0,0.5,sigmoid,0.0,0.0,0.0,adam,random,2,47.78877329826355,1836.6164132051526,0.0016237177361006047,127.20927516012928,0.0018660654772190758,3.964154629151867e-07,1.0,1.0,19.5239547982017,0.9738340831703313,0.343994140625,0.2783203125,0.9999991159189668,600
