arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
resnet50,1,12,17,layer3.4.relu,0.501220703125,0.501220703125,0.44661593437194824,0.04608154296875,10.09579086303711,7.014061450958252,1.6455613374710083
resnet50,1,13,17,layer3.5.relu,0.49908447265625,0.49908447265625,0.34751075506210327,0.0447998046875,10.093421936035156,7.051253318786621,1.670508623123169
resnet50,1,14,17,layer4.0.relu,0.501708984375,0.501708984375,0.34875115752220154,0.0488739013671875,10.779836654663086,7.516121864318848,2.265543222427368
resnet50,1,15,17,layer4.1.relu,0.49847412109375,0.49847412109375,0.23253172636032104,0.03619384765625,9.413228034973145,7.318818092346191,1.9236292839050293
resnet50,1,16,17,layer4.2.relu,0.49945068359375,0.49945068359375,0.16568411886692047,0.03656005859375,9.416746139526367,7.215118885040283,1.8060040473937988
resnet50,2,0,17,relu,0.9938263893127441,0.9938263893127441,21.293590545654297,0.8515129089355469,,7.627391815185547,2.515138864517212
resnet50,2,1,17,layer1.0.relu,0.4996490478515625,0.4996490478515625,15.583534240722656,0.056732177734375,11.443758964538574,7.552205562591553,2.3354625701904297
resnet50,2,2,17,layer1.1.relu,0.4988555908203125,0.4988555908203125,10.352278709411621,0.0547332763671875,11.445050239562988,7.3553266525268555,1.9733185768127441
resnet50,2,3,17,layer1.2.relu,0.50091552734375,0.50091552734375,7.095625877380371,0.060089111328125,11.442445755004883,7.211833953857422,1.814515233039856
resnet50,2,4,17,layer2.0.relu,0.5006980895996094,0.5006980895996094,5.490387439727783,0.07814407348632812,12.111348152160645,7.580655574798584,2.3818140029907227
resnet50,2,5,17,layer2.1.relu,0.49749755859375,0.49749755859375,3.7097387313842773,0.0507659912109375,10.769845962524414,7.353231906890869,1.9785783290863037
resnet50,2,6,17,layer2.2.relu,0.498199462890625,0.498199462890625,2.5356221199035645,0.0474090576171875,10.772113800048828,7.209212303161621,1.808427095413208
resnet50,2,7,17,layer2.3.relu,0.4993438720703125,0.4993438720703125,1.8585026264190674,0.0439300537109375,10.770578384399414,7.173162937164307,1.7774869203567505
