arch,activation,optimizer,dataset,seed,epoch,train_acc,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total,grad_norm
mlp_mixer,relu,sgd,cifar10,2,11,0.6890625,0.9218633260726928,0.674,0.05313952597646568,16.237915515899658,0.45938294380903244,0.3348245620727539,49.12291240692139,2.3891823813319206,16,16,2.1835735936856766
mlp_mixer,relu,sgd,cifar10,2,12,0.6948517628205129,0.8396232642173768,0.7031,0.04686047402353434,16.249218702316284,0.46221705339848995,0.32846832275390625,48.9881637096405,2.385282427072525,16,16,2.160672783074239
mlp_mixer,relu,sgd,cifar10,2,13,0.7052684294871795,0.8318515102386475,0.7036,0.04063093427071378,16.216310262680054,0.46283362805843353,0.3348689079284668,49.0567729473114,2.389295943081379,16,16,2.3593417971050847
mlp_mixer,relu,sgd,cifar10,2,14,0.7114583333333333,0.8111876874923706,0.7126,0.03454915028125265,16.218787908554077,0.4628001470118761,0.32502108812332153,48.959758043289185,2.3687759786844254,16,16,2.603350822828749
mlp_mixer,relu,sgd,cifar10,2,15,0.7212139423076923,0.824330459022522,0.7094,0.02871103542174637,16.153692960739136,0.46240072697401047,0.32724571228027344,48.716858863830566,2.3509769290685654,16,16,2.265640524349074
mlp_mixer,relu,sgd,cifar10,2,16,0.7313301282051282,0.7879021574020386,0.7239,0.02320866025105016,16.06427550315857,0.4666507411748171,0.3235187530517578,49.003265142440796,2.346636563539505,16,16,2.708541260617007
mlp_mixer,relu,sgd,cifar10,2,17,0.7420673076923077,0.747731375694275,0.7355,0.018128800512565515,16.14890432357788,0.46551281958818436,0.31626081466674805,48.88431739807129,2.336732432246208,16,16,2.7427801305183213
mlp_mixer,relu,sgd,cifar10,2,18,0.7520633012820512,0.7854117370605469,0.727,0.013551568628929436,16.059232234954834,0.46951795741915703,0.3239707946777344,48.97000217437744,2.358740210533142,16,16,3.703193853047757
mlp_mixer,relu,sgd,cifar10,2,19,0.7606570512820513,0.722787804222107,0.7513,0.009549150281252635,16.09519362449646,0.46974864043295383,0.32424354553222656,49.379701137542725,2.3673482462763786,16,16,2.876896684694936
mlp_mixer,relu,sgd,cifar10,2,20,0.7732171474358974,0.6825352527618408,0.7653,0.006184665997806822,16.07985210418701,0.4674384854733944,0.3089834749698639,48.99831199645996,2.324990928173065,16,16,3.7809639268111117
mlp_mixer,relu,sgd,cifar10,2,21,0.7815705128205128,0.6606548105239868,0.7718,0.003511175705587433,16.1309916973114,0.46643026173114777,0.31375962495803833,49.0927734375,2.381082721054554,16,16,2.856173037299655
mlp_mixer,relu,sgd,cifar10,2,22,0.7920272435897436,0.6522717977523804,0.7761,0.001570841943568452,16.121840715408325,0.4669778663665056,0.3140735626220703,49.11312174797058,2.337322376668453,16,16,2.650613809261105
mlp_mixer,relu,sgd,cifar10,2,23,0.799258814102564,0.6355069640159607,0.7811,0.00039426493427611184,16.174561500549316,0.4681405182927847,0.31025564670562744,48.952884912490845,2.3214864283800125,16,16,3.0676932981716325
mlp_mixer,relu,sgd,cifar10,2,24,0.8068709935897436,0.6333181350708008,0.7808,0.0,16.17836570739746,0.46834866143763065,0.3104877471923828,48.78791069984436,2.307662010192871,16,16,3.129652729416863
mlp_mixer,gelu,sgd,cifar10,0,0,0.39509214743589743,1.3728752820968628,0.4927,0.0996057350657239,16.761388063430786,0.9903534650802612,0.9869251251220703,52.30849766731262,3.9649327844381332,16,16,1.4102725326550494
mlp_mixer,gelu,sgd,cifar10,0,1,0.5149439102564103,1.2093224353790284,0.5664,0.09842915805643156,16.244611978530884,0.992854654788971,0.9873552322387695,52.52273106575012,4.375890374183655,16,16,1.276283648314947
mlp_mixer,gelu,sgd,cifar10,0,2,0.5577323717948718,1.134938710975647,0.5918,0.09648882429441258,16.198144674301147,0.9942331612110138,0.9869980812072754,51.07806849479675,4.249400973320007,16,16,1.3786889470662662
mlp_mixer,gelu,sgd,cifar10,0,3,0.5886217948717949,1.043013041305542,0.6273,0.09381533400219319,16.25224757194519,0.9950302243232727,0.9873161315917969,50.94757556915283,4.785012438893318,16,16,1.4963545463714785
mlp_mixer,gelu,sgd,cifar10,0,4,0.6090945512820513,1.017182709980011,0.636,0.0904508497187474,16.238114833831787,0.9955399930477142,0.9873638153076172,50.486640214920044,4.754996702075005,16,16,1.3690820122864
mlp_mixer,gelu,sgd,cifar10,0,5,0.626522435897436,1.0081861671447754,0.6444,0.0864484313710706,16.17890739440918,0.9958446025848389,0.9870319366455078,49.69060015678406,4.52241724729538,16,16,1.51357648615981
mlp_mixer,gelu,sgd,cifar10,0,6,0.6341145833333334,0.9791271965026855,0.6502,0.0818711994874345,16.138854026794434,0.9960751831531525,0.9873223304748535,48.45591425895691,4.417496129870415,16,16,1.3052280196340964
mlp_mixer,gelu,sgd,cifar10,0,7,0.6453125,0.9691363870620727,0.6526,0.07679133974894983,16.16169834136963,0.9963261187076569,0.9871339797973633,48.21845555305481,4.512280710041523,16,16,2.084859702951571
mlp_mixer,gelu,sgd,cifar10,0,8,0.6588341346153846,0.9085927062988282,0.6812,0.07128896457825364,16.14819049835205,0.9964620471000671,0.9873862266540527,48.45783019065857,4.395468465983868,16,16,1.3997903339313074
mlp_mixer,gelu,sgd,cifar10,0,9,0.6679286858974359,0.8833913303375244,0.6886,0.06545084971874737,16.12316107749939,0.9965150356292725,0.9872379302978516,47.0815589427948,4.1706997230648994,16,16,1.401859882563276
mlp_mixer,gelu,sgd,cifar10,0,10,0.6797075320512821,0.9024177249908447,0.6812,0.05936906572928624,16.107887744903564,0.9966804683208466,0.9870219230651855,47.27582550048828,4.351336851716042,16,16,1.6562097391302706
mlp_mixer,gelu,sgd,cifar10,0,11,0.6880608974358975,0.8649473948478699,0.7002,0.05313952597646568,16.202024459838867,0.9966967068612576,0.9868812561035156,46.852503538131714,4.096357136964798,16,16,1.5517260696776838
mlp_mixer,gelu,sgd,cifar10,0,12,0.6948517628205129,0.867470323753357,0.6971,0.04686047402353434,16.152551651000977,0.99676713347435,0.9864921569824219,47.14009428024292,4.444407574832439,16,16,2.0155033507133986
mlp_mixer,gelu,sgd,cifar10,0,13,0.7024639423076923,0.8285509229660034,0.7099,0.04063093427071378,16.21762442588806,0.9968679249286652,0.9864935874938965,45.75732934474945,4.115749262273312,16,16,1.8869942019230102
mlp_mixer,gelu,sgd,cifar10,0,14,0.7137620192307692,0.8093028690338134,0.7137,0.03454915028125265,16.227173566818237,0.996886134147644,0.986724853515625,46.264437794685364,4.18354245275259,16,16,2.272117254621819
mlp_mixer,gelu,sgd,cifar10,0,15,0.7201522435897436,0.7800662137985229,0.728,0.02871103542174637,16.209983110427856,0.9970054626464844,0.9868836402893066,45.541625022888184,4.150673106312752,16,16,1.6657021816312105
mlp_mixer,gelu,sgd,cifar10,0,16,0.7307491987179487,0.7612118991851806,0.7274,0.02320866025105016,16.23635768890381,0.9969820082187653,0.9865946769714355,44.77041232585907,4.068659104406834,16,16,1.8244774229729943
mlp_mixer,gelu,sgd,cifar10,0,17,0.7357371794871795,0.7532418828964234,0.7356,0.018128800512565515,16.21996259689331,0.9970763623714447,0.986454963684082,44.91384792327881,3.7595544159412384,16,16,2.189596239860903
mlp_mixer,gelu,sgd,cifar10,0,18,0.7473557692307692,0.7422702680587768,0.7445,0.013551568628929436,16.176292419433594,0.9971514344215393,0.9864282608032227,45.66239857673645,4.209904454648495,16,16,1.9438343013777368
mlp_mixer,gelu,sgd,cifar10,0,19,0.7557291666666667,0.705319537639618,0.7538,0.009549150281252635,16.162737607955933,0.9971753321588039,0.9863033294677734,45.08658146858215,4.231193915009499,16,16,2.690298867375244
mlp_mixer,gelu,sgd,cifar10,0,20,0.7672676282051282,0.6910226271629334,0.7595,0.006184665997806822,16.16589856147766,0.9972162805497646,0.9867124557495117,44.60462152957916,3.9521053805947304,16,16,2.374587817302427
mlp_mixer,gelu,sgd,cifar10,0,21,0.7745192307692308,0.6841480401039124,0.7636,0.003511175705587433,16.276209115982056,0.9972315020859241,0.9862399101257324,44.8797003030777,4.054589942097664,16,16,2.6706404894878295
mlp_mixer,gelu,sgd,cifar10,0,22,0.7814503205128205,0.6691065721511841,0.7668,0.001570841943568452,16.289525508880615,0.9972443841397762,0.9862723350524902,44.408671140670776,4.002534002065659,16,16,2.485425330620962
mlp_mixer,gelu,sgd,cifar10,0,23,0.7894831730769231,0.6604657644271851,0.7692,0.00039426493427611184,16.31367564201355,0.9972224719822407,0.9860615730285645,44.926350116729736,4.259557358920574,16,16,2.7380822967552163
mlp_mixer,gelu,sgd,cifar10,0,24,0.7938902243589744,0.6546805047988892,0.7705,0.0,16.24657130241394,0.9972376152873039,0.986168384552002,44.85097777843475,3.868253454566002,16,16,2.6145086991987196
mlp_mixer,gelu,sgd,cifar10,1,0,0.39050480769230766,1.399134593963623,0.4882,0.0996057350657239,16.279991388320923,0.9903907477855682,0.9872622489929199,53.15499687194824,4.082858741283417,16,16,1.2044736867933286
mlp_mixer,gelu,sgd,cifar10,1,1,0.5025841346153846,1.2233465309143066,0.5583,0.09842915805643156,16.289814949035645,0.9931699931621552,0.9876413345336914,52.57942318916321,4.281045451760292,16,16,1.3569708251497492
mlp_mixer,gelu,sgd,cifar10,1,2,0.5553084935897435,1.0855641300201415,0.609,0.09648882429441258,16.26952052116394,0.9944927990436554,0.9882564544677734,51.263667345047,4.331362389028072,16,16,1.2168158031118352
mlp_mixer,gelu,sgd,cifar10,1,3,0.5893028846153846,1.0473635860443116,0.6306,0.09381533400219319,16.21342396736145,0.9952049255371094,0.9887523651123047,50.39220118522644,4.285402208566666,16,16,1.3648721962766452
mlp_mixer,gelu,sgd,cifar10,1,4,0.6090144230769231,1.014303164100647,0.6418,0.0904508497187474,16.191243410110474,0.9957477450370789,0.9900107383728027,49.612810134887695,4.175081476569176,16,16,1.3088150591820222
mlp_mixer,gelu,sgd,cifar10,1,5,0.6215945512820513,1.008717478942871,0.6498,0.0864484313710706,16.203289270401,0.996086597442627,0.99041748046875,49.078038454055786,4.701887220144272,16,16,1.5335196531076336
mlp_mixer,gelu,sgd,cifar10,1,6,0.6358373397435897,0.9773501107215882,0.6565,0.0818711994874345,16.18275022506714,0.9962800145149231,0.9903841018676758,48.62754702568054,4.7399019449949265,16,16,1.5764795734675343
mlp_mixer,gelu,sgd,cifar10,1,7,0.6444911858974359,0.9460126077651978,0.6678,0.07679133974894983,16.20149254798889,0.9964122772216797,0.9897642135620117,47.57988619804382,4.397267632186413,16,16,1.472103505718767
mlp_mixer,gelu,sgd,cifar10,1,8,0.6555088141025641,0.988391763305664,0.6485,0.07128896457825364,16.217304229736328,0.9964606761932373,0.9892654418945312,47.175713777542114,4.304938957095146,16,16,1.7380506751134626
mlp_mixer,gelu,sgd,cifar10,1,9,0.6634214743589744,0.9015300842285157,0.6841,0.06545084971874737,16.18514847755432,0.9965845942497253,0.9890193939208984,46.92414832115173,4.602232754230499,16,16,1.5882734146852429
mlp_mixer,gelu,sgd,cifar10,1,10,0.6727564102564103,0.903339741897583,0.6825,0.05936906572928624,16.153997898101807,0.9966490864753723,0.9882845878601074,46.0215790271759,3.8427222296595573,16,16,1.8123908736573433
mlp_mixer,gelu,sgd,cifar10,1,11,0.678165064102564,0.8796166647911072,0.6888,0.05313952597646568,16.161956071853638,0.9967085123062134,0.987940788269043,45.803746819496155,3.9554519280791283,16,16,1.7704648746455143
mlp_mixer,gelu,sgd,cifar10,1,12,0.6871794871794872,0.8821758506774903,0.6902,0.04686047402353434,16.20661211013794,0.9968548081815243,0.9884738922119141,45.85037279129028,4.154235199093819,16,16,1.7859497647141758
mlp_mixer,gelu,sgd,cifar10,1,13,0.6942708333333333,0.8388434643745423,0.7016,0.04063093427071378,16.233572959899902,0.9969558417797089,0.9884848594665527,46.024702072143555,4.11542646586895,16,16,1.8506292539248104
mlp_mixer,gelu,sgd,cifar10,1,14,0.7015825320512821,0.8374603311538696,0.7095,0.03454915028125265,16.20223879814148,0.9969859719276428,0.9876213073730469,45.776862382888794,3.8164261505007744,16,16,2.222280918850489
mlp_mixer,gelu,sgd,cifar10,1,15,0.7101161858974359,0.8162211469650269,0.7126,0.02871103542174637,16.18907904624939,0.997048020362854,0.9879045486450195,46.13246405124664,4.153373785316944,16,16,2.463760984475439
mlp_mixer,gelu,sgd,cifar10,1,16,0.7170472756410257,0.7988142189979553,0.7187,0.02320866025105016,16.184499263763428,0.9971775114536285,0.9883990287780762,44.81276607513428,3.9014739990234375,16,16,2.225184390344793
mlp_mixer,gelu,sgd,cifar10,1,17,0.7263822115384615,0.7761317598342895,0.7263,0.018128800512565515,16.149789810180664,0.9971679747104645,0.9880280494689941,46.17373728752136,4.2670658230781555,16,16,2.397684359771474
mlp_mixer,gelu,sgd,cifar10,1,18,0.7365184294871795,0.7684081071853638,0.7289,0.013551568628929436,16.13155508041382,0.9971686229109764,0.9872913360595703,44.949827909469604,3.905312553048134,16,16,2.384152084839504
mlp_mixer,gelu,sgd,cifar10,1,19,0.744511217948718,0.7398035442352295,0.7424,0.009549150281252635,16.218027114868164,0.997216522693634,0.9874768257141113,45.24718999862671,3.948063902556896,16,16,2.4065866908824933
mlp_mixer,gelu,sgd,cifar10,1,20,0.7548677884615385,0.735412712097168,0.742,0.006184665997806822,16.206617832183838,0.9972829222679138,0.9873743057250977,44.95576369762421,3.8681820556521416,16,16,2.6503392823518785
mlp_mixer,gelu,sgd,cifar10,1,21,0.7608173076923077,0.7220502845764161,0.7492,0.003511175705587433,16.222527742385864,0.9973111115396023,0.9873738288879395,45.44413089752197,3.9336044043302536,16,16,3.0375952363827072
mlp_mixer,gelu,sgd,cifar10,1,22,0.7711338141025641,0.695628133392334,0.7581,0.001570841943568452,16.235871076583862,0.9973351918160915,0.9875354766845703,45.832345962524414,4.340608388185501,16,16,2.9388659820337013
mlp_mixer,gelu,sgd,cifar10,1,23,0.7771033653846153,0.6941885258674622,0.759,0.00039426493427611184,16.235876083374023,0.9973364435136318,0.987332820892334,45.10775446891785,4.191689066588879,16,16,3.239034192399199
