arch,activation,dataset,seed,epoch,train_acc,test_loss,test_acc,lr,epoch_time,mean_active_frac,min_active_frac,mean_effective_rank,mean_stable_rank,n_layers_measured,n_layers_total,grad_norm
resnet18,mish,cifar10,2,20,0.9318509615384616,0.29506128611564636,0.9014,0.006184665997806822,18.300580978393555,0.9969188395668479,0.9876723289489746,56.70083797679228,8.356732087976793,17,17,3.501397145181491
resnet18,mish,cifar10,2,21,0.9414262820512821,0.26711881635189055,0.9109,0.003511175705587433,18.290905475616455,0.9969357953352087,0.9879488945007324,56.593520893770105,7.983000250423656,17,17,4.1397071933283085
resnet18,mish,cifar10,2,22,0.9483173076923077,0.2543204364538193,0.914,0.001570841943568452,18.302006006240845,0.9969547846738029,0.9879837036132812,56.63933181762695,8.539794893825755,17,17,3.8129144917508637
resnet18,mish,cifar10,2,23,0.9555288461538461,0.24582708646059037,0.9192,0.00039426493427611184,18.315654277801514,0.996961186913883,0.988067626953125,56.56591303208295,7.757116135428934,17,17,3.865554624646341
resnet18,mish,cifar10,2,24,0.9583133012820513,0.24329267070293426,0.9209,0.0,18.31353235244751,0.9969656607683968,0.9881339073181152,56.54726454790901,8.100470234366025,17,17,4.026414068380012
vgg11,gelu,cifar10,0,0,0.43944310897435895,1.2279336820602418,0.5619,0.0996057350657239,26.872058868408203,0.9800186157226562,0.8968505859375,40.19181399875217,3.2829044659932456,9,9,1.8639721867913774
vgg11,gelu,cifar10,0,1,0.638301282051282,0.9282583868026734,0.681,0.09842915805643156,14.624465703964233,0.9867930942111545,0.9400634765625,41.932956059773765,3.4848473072052,9,9,1.5790671221980537
vgg11,gelu,cifar10,0,2,0.7083533653846154,0.8589097338676452,0.7114,0.09648882429441258,14.55250072479248,0.990785174899631,0.9642333984375,43.647230784098305,4.349299059973823,9,9,1.5067017025465392
vgg11,gelu,cifar10,0,3,0.7452724358974359,0.7183541895866394,0.7562,0.09381533400219319,14.593297719955444,0.9930587344699435,0.97705078125,44.72087860107422,5.392743402057224,9,9,1.7441763654276947
vgg11,gelu,cifar10,0,4,0.7725560897435897,0.6606801927566528,0.7727,0.0904508497187474,14.370019674301147,0.9942668279012045,0.984130859375,44.89675670199924,5.787926885816786,9,9,1.599748568950788
vgg11,gelu,cifar10,0,5,0.7897836538461539,0.6415123615264893,0.7842,0.0864484313710706,14.584821701049805,0.9952692455715604,0.9838628768920898,45.0331728193495,5.704823573430379,9,9,1.9147502498651643
vgg11,gelu,cifar10,0,6,0.8059695512820513,0.6001679907798767,0.796,0.0818711994874345,14.632247924804688,0.9956144756740994,0.9830179214477539,44.81925137837728,6.2107269234127465,9,9,1.9368688189382506
vgg11,gelu,cifar10,0,7,0.8153445512820513,0.5702450260162354,0.8043,0.07679133974894983,14.522303342819214,0.9960216946072049,0.982935905456543,45.69698121812608,5.987149238586426,9,9,1.9255699398957262
vgg11,gelu,cifar10,0,8,0.8245392628205128,0.7176363595962525,0.7635,0.07128896457825364,14.543930292129517,0.9960903591579862,0.9822320938110352,45.26194275750054,5.907286246617635,9,9,2.436405209165069
vgg11,gelu,cifar10,0,9,0.8360376602564102,0.495770432472229,0.8295,0.06545084971874737,14.589112758636475,0.9961884816487631,0.9822149276733398,45.469871520996094,5.892405960294935,9,9,2.172894094458084
vgg11,gelu,cifar10,0,10,0.8435897435897436,0.5019820343017578,0.8319,0.05936906572928624,14.622965335845947,0.9963526195949979,0.9820346832275391,45.4072077009413,5.835759242375691,9,9,2.13236269551454
vgg11,gelu,cifar10,0,11,0.8520032051282052,0.5113659234046936,0.8279,0.05313952597646568,14.573797941207886,0.9963446723090278,0.9812679290771484,45.44814660814073,5.82790027724372,9,9,2.4537194252778294
vgg11,gelu,cifar10,0,12,0.8647035256410256,0.47519273295402525,0.8386,0.04686047402353434,14.388398885726929,0.9964195887247721,0.9816312789916992,45.58528730604384,5.744337876637776,9,9,2.414046470975051
vgg11,gelu,cifar10,0,13,0.8704527243589744,0.45310827927589414,0.8437,0.04063093427071378,14.637177228927612,0.9965151680840386,0.981450080871582,45.660583072238495,5.640026251475017,9,9,2.4872491910016765
vgg11,gelu,cifar10,0,14,0.8807491987179488,0.42429997458457946,0.8561,0.03454915028125265,14.520697355270386,0.9963888592190213,0.9812631607055664,45.804482565985786,5.743524471918742,9,9,2.7600364322504523
vgg11,gelu,cifar10,0,15,0.8915064102564103,0.4228923263549805,0.8581,0.02871103542174637,14.557485103607178,0.9964644114176432,0.9810171127319336,45.879398345947266,5.655112690395779,9,9,3.583362092856102
vgg11,gelu,cifar10,0,16,0.9003405448717948,0.4281422291755676,0.8587,0.02320866025105016,14.46172547340393,0.9965793026818169,0.9811429977416992,45.78748067220052,5.346130079693264,9,9,3.374782080866858
vgg11,gelu,cifar10,0,17,0.9102564102564102,0.38854512062072755,0.8683,0.018128800512565515,14.624444246292114,0.9965170754326714,0.9810190200805664,45.645426220364044,5.295258389578925,9,9,2.9722077647237044
vgg11,gelu,cifar10,0,18,0.9221153846153847,0.36252823162078857,0.8757,0.013551568628929436,14.543030977249146,0.9964984258015951,0.9809894561767578,46.04873360527886,5.5001316335466175,9,9,2.8246656442427582
vgg11,gelu,cifar10,0,19,0.9325120192307692,0.348765331697464,0.8864,0.009549150281252635,14.6238534450531,0.9966569807794359,0.9810142517089844,46.073571099175346,5.456795083151923,9,9,3.5234856813362816
vgg11,gelu,cifar10,0,20,0.9436097756410257,0.3399147330760956,0.8941,0.006184665997806822,14.457776069641113,0.9966244763798184,0.9810333251953125,46.24265903896756,5.485691203011407,9,9,4.213682246818713
vgg11,gelu,cifar10,0,21,0.9541065705128206,0.32730397000312805,0.8962,0.003511175705587433,14.572263717651367,0.996655285358429,0.9812717437744141,46.078749338785805,5.356203767988417,9,9,4.367379488951633
vgg11,gelu,cifar10,0,22,0.9610777243589743,0.3217748372554779,0.9025,0.001570841943568452,14.575820684432983,0.9965543150901794,0.9810800552368164,46.06187968783908,5.089597119225396,9,9,4.401924957868349
vgg11,gelu,cifar10,0,23,0.9654647435897435,0.30869229888916017,0.9035,0.00039426493427611184,14.565218210220337,0.9967013133896722,0.9812898635864258,46.284031550089516,5.355089849895901,9,9,4.567601279517346
vgg11,gelu,cifar10,0,24,0.9697716346153846,0.3093123384952545,0.9046,0.0,14.400076627731323,0.9967081016964383,0.9812393188476562,46.27537939283583,5.545956346723768,9,9,4.53077409301451
vgg11,gelu,cifar10,1,0,0.4418669871794872,1.1708592958450317,0.584,0.0996057350657239,14.668159246444702,0.9793232745594449,0.88641357421875,39.8105067147149,3.1738078461752997,9,9,1.581951023824306
vgg11,gelu,cifar10,1,1,0.6458133012820513,1.081062327671051,0.6335,0.09842915805643156,14.580841064453125,0.9854795667860243,0.9248046875,41.805197397867836,3.595452004008823,9,9,1.683534434172053
vgg11,gelu,cifar10,1,2,0.71328125,0.8209698070526124,0.7191,0.09648882429441258,14.557386636734009,0.9907903671264648,0.96142578125,43.982428232828774,4.678039471308391,9,9,2.3595728092269055
vgg11,gelu,cifar10,1,3,0.7511217948717949,0.9627057418823243,0.6769,0.09381533400219319,14.576488494873047,0.9933174981011285,0.978515625,44.61558575100369,5.4329460461934405,9,9,1.706151100559938
vgg11,gelu,cifar10,1,4,0.7757011217948718,0.7537292121887207,0.7469,0.0904508497187474,14.500421524047852,0.9944662517971463,0.9844684600830078,44.88045226203071,5.704521709018284,9,9,1.698367731063665
vgg11,gelu,cifar10,1,5,0.7899639423076923,0.6833517561435699,0.7757,0.0864484313710706,14.512949705123901,0.9952288733588325,0.9842081069946289,45.115345848931206,6.133457952075535,9,9,1.799191113409636
vgg11,gelu,cifar10,1,6,0.8051482371794871,0.5972313241004944,0.7835,0.0818711994874345,14.603529214859009,0.9957637786865234,0.983851432800293,45.49499172634549,6.202655421362983,9,9,2.0574308405149027
vgg11,gelu,cifar10,1,7,0.8153846153846154,0.6378195397377014,0.7804,0.07679133974894983,14.498592853546143,0.9960436820983887,0.9835777282714844,45.41946135626899,6.005105919308132,9,9,1.9991775107776004
vgg11,gelu,cifar10,1,8,0.8255608974358974,0.5617588254928589,0.8094,0.07128896457825364,14.452961921691895,0.9961635801527235,0.9828310012817383,45.65177090962728,6.147381438149346,9,9,1.8753362511371736
vgg11,gelu,cifar10,1,9,0.8365584935897435,0.5482622018814087,0.8119,0.06545084971874737,14.557373762130737,0.9963653352525499,0.9824962615966797,45.55152999030219,6.375617212719387,9,9,2.3152923454259278
vgg11,gelu,cifar10,1,10,0.8440504807692307,0.4998726533889771,0.8284,0.05936906572928624,14.474585771560669,0.9962661067644755,0.9827184677124023,45.280919816758896,5.9031515386369495,9,9,1.779834327211478
vgg11,gelu,cifar10,1,11,0.8510216346153846,0.4757327494621277,0.8377,0.05313952597646568,14.610358715057373,0.9963144726223416,0.9820289611816406,45.52893320719401,5.672214031219482,9,9,2.345752505836581
vgg11,gelu,cifar10,1,12,0.8649038461538462,0.47444979763031003,0.8368,0.04686047402353434,14.584801435470581,0.996217409769694,0.9819250106811523,45.44125175476074,5.61716201570299,9,9,2.4589852058194874
vgg11,gelu,cifar10,1,13,0.8728966346153846,0.44248702492713926,0.8501,0.04063093427071378,14.553850412368774,0.9965776867336698,0.9822940826416016,45.65508037143283,5.432273864746094,9,9,2.2988027327746763
vgg11,gelu,cifar10,1,14,0.8828725961538462,0.42547024602890016,0.8528,0.03454915028125265,14.222092628479004,0.996368514166938,0.9818019866943359,45.81585163540311,5.845080640580919,9,9,2.6920928719833883
vgg11,gelu,cifar10,1,15,0.88984375,0.4361189920902252,0.8556,0.02871103542174637,14.38180947303772,0.9964677227867974,0.9818429946899414,45.707129372490776,5.372050523757935,9,9,2.9943170806149055
vgg11,gelu,cifar10,1,16,0.9011017628205128,0.40872011280059817,0.8651,0.02320866025105016,14.530376672744751,0.996409449312422,0.9814538955688477,45.85465749104818,5.444944779078166,9,9,2.685325220497529
vgg11,gelu,cifar10,1,17,0.9109375,0.3768490834236145,0.8732,0.018128800512565515,14.54878854751587,0.9966438743803236,0.9819822311401367,45.992983712090385,5.4126655790540905,9,9,3.739384977540023
vgg11,gelu,cifar10,1,18,0.9221754807692307,0.365076367855072,0.8783,0.013551568628929436,14.413812398910522,0.9965650770399306,0.9818439483642578,45.99485757615831,5.67955920431349,9,9,3.796161512766436
vgg11,gelu,cifar10,1,19,0.9340745192307692,0.38189559814929963,0.8778,0.009549150281252635,14.589069604873657,0.9966248538759019,0.9818878173828125,46.2070501115587,5.363506211174859,9,9,4.931004127629549
vgg11,gelu,cifar10,1,20,0.9431891025641026,0.3535967842102051,0.8902,0.006184665997806822,14.510923624038696,0.9965251220597161,0.9817066192626953,46.15878825717502,5.584742916954888,9,9,4.200764624772873
vgg11,gelu,cifar10,1,21,0.9512019230769231,0.32097415843009947,0.898,0.003511175705587433,14.56789517402649,0.9967173536618551,0.981898307800293,46.21482425265842,5.381952550676134,9,9,5.010113321102859
vgg11,gelu,cifar10,1,22,0.9602363782051282,0.311529794216156,0.9025,0.001570841943568452,14.451206922531128,0.9967127442359924,0.9821605682373047,46.379412757025825,5.320383071899414,9,9,5.5014818115638
vgg11,gelu,cifar10,1,23,0.9658253205128206,0.30831574988365174,0.9049,0.00039426493427611184,14.555775165557861,0.9966563317510817,0.9821109771728516,46.46435885959201,5.479165712992351,9,9,6.033072770095678
vgg11,gelu,cifar10,1,24,0.9696113782051282,0.3066455860853195,0.9049,0.0,14.569037675857544,0.9966503779093424,0.982111930847168,46.437594731648765,5.543364021513197,9,9,5.887107713501803
vgg11,gelu,cifar10,2,0,0.4249198717948718,1.1830074363708496,0.5708,0.0996057350657239,14.533993244171143,0.9817291895548502,0.90924072265625,40.056250148349335,3.3277949359681873,9,9,1.720640568060867
vgg11,gelu,cifar10,2,1,0.6377604166666667,0.996571090888977,0.6572,0.09842915805643156,14.582302570343018,0.9877863989935981,0.94952392578125,42.419773525661896,3.916001982159085,9,9,1.6027484593916506
vgg11,gelu,cifar10,2,2,0.7116185897435897,0.8928420276641845,0.7073,0.09648882429441258,14.54886507987976,0.9915754530164931,0.9700927734375,43.86494721306695,4.536980523003472,9,9,1.623437486530512
vgg11,gelu,cifar10,2,3,0.7525440705128205,0.8667958131790161,0.7094,0.09381533400219319,14.560282468795776,0.9929019080268012,0.97625732421875,45.00457212660048,5.651744339201185,9,9,1.9815138165585657
vgg11,gelu,cifar10,2,4,0.7732972756410257,0.8786646781921387,0.7025,0.0904508497187474,14.41531777381897,0.9941641489664713,0.982421875,45.11185963948568,5.463560342788696,9,9,1.9876995794892698
vgg11,gelu,cifar10,2,5,0.7898036858974359,0.6474093307495117,0.7802,0.0864484313710706,14.574522972106934,0.9950617684258355,0.9839191436767578,45.255797915988495,6.173584010865953,9,9,1.7382528331193852
vgg11,gelu,cifar10,2,6,0.8049879807692307,0.6123861070156097,0.7904,0.0818711994874345,14.524502515792847,0.9955557717217339,0.9837436676025391,45.84804768032498,6.394075949986775,9,9,1.8666887112307293
vgg11,gelu,cifar10,2,7,0.8165464743589743,0.6097237112998962,0.7928,0.07679133974894983,14.553532123565674,0.9959317313300239,0.9831295013427734,45.670118967692055,6.242213593588935,9,9,2.601440679640465
vgg11,gelu,cifar10,2,8,0.8270833333333333,0.6217739012718201,0.7936,0.07128896457825364,14.387125015258789,0.9958371056450738,0.9828968048095703,45.555778079562714,6.022109005186293,9,9,2.038264556068226
vgg11,gelu,cifar10,2,9,0.83359375,0.5464399767875672,0.8177,0.06545084971874737,14.390655040740967,0.9960285822550455,0.9822845458984375,45.46573130289713,5.912462260988024,9,9,2.0973063187516594
vgg11,gelu,cifar10,2,10,0.8453725961538462,0.5335666023254394,0.8209,0.05936906572928624,14.314831733703613,0.996281729804145,0.9825267791748047,45.753006829155815,5.892147223154704,9,9,2.294954352935304
vgg11,gelu,cifar10,2,11,0.8539262820512821,0.49538214745521547,0.8346,0.05313952597646568,14.605665445327759,0.9961936738755968,0.9823274612426758,45.7474611070421,5.837578641043769,9,9,2.5193402418703053
vgg11,gelu,cifar10,2,12,0.8606971153846154,0.5127658118724823,0.8297,0.04686047402353434,14.409526109695435,0.996191660563151,0.9820060729980469,45.87075890435113,5.854767640431722,9,9,2.4761101998532253
vgg11,gelu,cifar10,2,13,0.8724158653846154,0.4578879873275757,0.8444,0.04063093427071378,14.564297914505005,0.9964491526285807,0.982086181640625,45.69618373446994,5.347614341311985,9,9,2.263640808604257
vgg11,gelu,cifar10,2,14,0.8814703525641026,0.45812541356086733,0.8465,0.03454915028125265,14.520139932632446,0.9964510599772135,0.9815082550048828,45.56152216593424,5.5998095406426325,9,9,2.850489172872779
vgg11,gelu,cifar10,2,15,0.8888621794871795,0.4232897274017334,0.8584,0.02871103542174637,14.545340061187744,0.9964219199286567,0.9815902709960938,45.82179217868381,5.470299270417955,9,9,2.722574674711979
vgg11,gelu,cifar10,2,16,0.9006009615384616,0.40635630922317506,0.8671,0.02320866025105016,14.420937061309814,0.996457060178121,0.9817285537719727,45.886423110961914,5.543098476197985,9,9,3.081776086457684
vgg11,gelu,cifar10,2,17,0.9112179487179487,0.40138405570983887,0.8689,0.018128800512565515,14.514455795288086,0.996451907687717,0.9814300537109375,45.96906280517578,5.4822432729932995,9,9,3.31132898797558
vgg11,gelu,cifar10,2,18,0.9219951923076923,0.3595557901382446,0.88,0.013551568628929436,14.481202125549316,0.9965638452106051,0.9815874099731445,46.131812201605904,5.457922379175822,9,9,3.606264743705581
vgg11,gelu,cifar10,2,19,0.9333733974358974,0.36167102704048154,0.8839,0.009549150281252635,14.557938575744629,0.996635013156467,0.9816551208496094,46.33794233534071,5.519429683685303,9,9,4.144014456520416
vgg11,gelu,cifar10,2,20,0.9436698717948718,0.33557986249923705,0.8937,0.006184665997806822,14.65236759185791,0.9965708388222588,0.9814777374267578,46.31323538886176,5.694105015860663,9,9,3.7069674409199758
vgg11,gelu,cifar10,2,21,0.9522235576923077,0.3251846222400665,0.8969,0.003511175705587433,14.477467060089111,0.9966720541318258,0.981781005859375,46.40163781907823,5.4138978322347,9,9,5.762650713386807
vgg11,gelu,cifar10,2,22,0.96015625,0.3039899950504303,0.9044,0.001570841943568452,14.551066398620605,0.9966567423608568,0.9816436767578125,46.55045021904839,5.214850160810682,9,9,5.306337916733508
vgg11,gelu,cifar10,2,23,0.9671073717948718,0.2967130747318268,0.9071,0.00039426493427611184,14.479215860366821,0.9966172377268473,0.981532096862793,46.50158797370063,5.535027795367771,9,9,5.66817796154345
vgg11,gelu,cifar10,2,24,0.9692107371794871,0.29419611630439757,0.9061,0.0,14.471911430358887,0.9966432253519694,0.9816455841064453,46.35578282674154,5.373312155405681,9,9,5.849379149588811
vgg11,silu,cifar10,0,0,0.4603165064102564,1.2287061870574951,0.5467,0.0996057350657239,14.627334356307983,0.9938127729627821,0.97576904296875,40.894621743096245,3.974845356411404,9,9,1.841929595471161
vgg11,silu,cifar10,0,1,0.63984375,1.1004349942207337,0.6317,0.09842915805643156,14.547107458114624,0.9954140981038412,0.98382568359375,43.0656361050076,4.551801125208537,9,9,1.9036638100950176
vgg11,silu,cifar10,0,2,0.7042267628205128,0.8137260982513428,0.7227,0.09648882429441258,14.45840334892273,0.9963734944661459,0.98638916015625,44.023628658718536,5.238504913118151,9,9,1.4665029118695854
vgg11,silu,cifar10,0,3,0.7374399038461539,0.7000990718841553,0.7634,0.09381533400219319,14.437119245529175,0.9972917768690321,0.98974609375,44.74542363484701,5.842058738072713,9,9,1.7805689078827747
vgg11,silu,cifar10,0,4,0.759775641025641,0.7177821659088135,0.754,0.0904508497187474,14.474307775497437,0.9978022045559354,0.9913330078125,44.96315214369032,5.742498344845242,9,9,1.7572070154657302
vgg11,silu,cifar10,0,5,0.7757411858974359,0.7304781984329224,0.7568,0.0864484313710706,14.559364080429077,0.9980901082356771,0.9926557540893555,44.80456776089139,5.750962283876207,9,9,1.6989905443052713
vgg11,silu,cifar10,0,6,0.7888421474358974,0.7085624179840088,0.7546,0.0818711994874345,14.481230020523071,0.9982502195570204,0.99310302734375,45.17323218451606,6.730919652514988,9,9,1.7671724922133318
vgg11,silu,cifar10,0,7,0.7984375,0.6634454174041748,0.7748,0.07679133974894983,14.454203605651855,0.9983798133002387,0.9931230545043945,45.454687966240776,6.135895543628269,9,9,1.953378030211793
vgg11,silu,cifar10,0,8,0.8090945512820513,0.5912677277565003,0.8013,0.07128896457825364,14.46395492553711,0.998432477315267,0.9932222366333008,45.521457036336265,6.228413210974799,9,9,2.4821895414249635
vgg11,silu,cifar10,0,9,0.8145833333333333,0.5528257948875427,0.8071,0.06545084971874737,14.555857419967651,0.9984102249145508,0.9933357238769531,45.41233783298068,6.00171791182624,9,9,1.7118284615446568
vgg11,silu,cifar10,0,10,0.8247596153846154,0.5400098435401917,0.8129,0.05936906572928624,14.464479684829712,0.998450067308214,0.9933099746704102,45.82468265957303,6.181800338957045,9,9,2.0705865204898144
vgg11,silu,cifar10,0,11,0.832411858974359,0.6075836915969849,0.7956,0.05313952597646568,14.535758256912231,0.9985779656304253,0.9932441711425781,45.71125814649794,6.1919453673892555,9,9,2.0862500517684546
vgg11,silu,cifar10,0,12,0.8430088141025641,0.516479257774353,0.8219,0.04686047402353434,14.483286142349243,0.9984415902031792,0.9931802749633789,45.92051315307617,6.112674077351888,9,9,2.065730822003131
vgg11,silu,cifar10,0,13,0.8499198717948718,0.4914569444179535,0.8337,0.04063093427071378,14.547840356826782,0.9984683990478516,0.9935798645019531,46.462943606906464,6.291372352176243,9,9,2.7015600073439816
vgg11,silu,cifar10,0,14,0.8603365384615385,0.48732775945663453,0.8349,0.03454915028125265,14.47986912727356,0.9987109502156576,0.9934101104736328,46.1711368560791,5.94600428475274,9,9,2.6167355757513637
vgg11,silu,cifar10,0,15,0.8685496794871795,0.48760634708404543,0.8294,0.02871103542174637,14.448789119720459,0.9986134635077583,0.9933977127075195,46.35275395711263,5.995854589674208,9,9,2.842094036792658
vgg11,silu,cifar10,0,16,0.8757011217948718,0.44631064453125,0.8506,0.02320866025105016,14.567989587783813,0.9986146291097006,0.9933567047119141,46.19986322191026,5.808639870749579,9,9,2.877025194691372
vgg11,silu,cifar10,0,17,0.8875600961538461,0.4255721598148346,0.8558,0.018128800512565515,14.44589114189148,0.9986317952473959,0.9935102462768555,46.47471046447754,5.651286628511217,9,9,3.004904738909675
vgg11,silu,cifar10,0,18,0.8993389423076923,0.3935902172088623,0.8648,0.013551568628929436,14.56021523475647,0.9986473719278971,0.9934968948364258,46.78888723585341,5.888360367880927,9,9,3.2436466682128318
vgg11,silu,cifar10,0,19,0.9079927884615384,0.37454379649162295,0.8735,0.009549150281252635,14.443443775177002,0.9987640380859375,0.9935312271118164,46.97754033406576,5.660354799694485,9,9,3.0785513932907143
vgg11,silu,cifar10,0,20,0.9192708333333334,0.34660250186920166,0.8831,0.006184665997806822,14.47391414642334,0.9987661573621962,0.9936685562133789,47.023362689548065,5.872918764750163,9,9,3.4201656860783958
vgg11,silu,cifar10,0,21,0.9309294871794872,0.3412354957103729,0.8863,0.003511175705587433,14.4471275806427,0.9986974596977234,0.9938144683837891,47.01572587754991,5.733611928092109,9,9,3.4106067910185036
vgg11,silu,cifar10,0,22,0.9391225961538462,0.3241495134830475,0.8902,0.001570841943568452,14.548304557800293,0.9988048341539171,0.9937496185302734,46.92998907301161,5.832570155461629,9,9,3.5041662047028064
vgg11,silu,cifar10,0,23,0.9447115384615384,0.3158880464553833,0.8929,0.00039426493427611184,14.465779304504395,0.998832126458486,0.9936761856079102,47.14214113023546,5.786233769522773,9,9,3.5493717631094093
vgg11,silu,cifar10,0,24,0.9476762820512821,0.31225133881568906,0.8964,0.0,14.559543371200562,0.9987535807821486,0.9937057495117188,47.14363225301107,5.597314755121867,9,9,3.6782483497737823
vgg11,silu,cifar10,1,0,0.4661258012820513,1.0792829774856567,0.6176,0.0996057350657239,14.370058298110962,0.994147088792589,0.98016357421875,41.889181984795464,4.156553957197401,9,9,1.5065584889965444
vgg11,silu,cifar10,1,1,0.6516826923076923,1.2236697259902953,0.5971,0.09842915805643156,14.446680784225464,0.9953924814860026,0.98492431640625,43.979722340901695,4.543180439207289,9,9,1.7160849255702382
vgg11,silu,cifar10,1,2,0.7099158653846154,0.8172803650856018,0.7127,0.09648882429441258,14.427143335342407,0.9966233571370443,0.98968505859375,44.826769510904946,5.471993393368191,9,9,1.9731440250750787
vgg11,silu,cifar10,1,3,0.7440104166666667,1.015892202758789,0.6677,0.09381533400219319,14.528859376907349,0.99722777472602,0.98931884765625,44.693095948961044,5.608312129974365,9,9,1.4807711464249393
vgg11,silu,cifar10,1,4,0.7665064102564103,0.696826729631424,0.7631,0.0904508497187474,14.424731731414795,0.9976829952663846,0.99041748046875,45.44733768039279,6.465168926450941,9,9,1.5410703258236162
vgg11,silu,cifar10,1,5,0.778525641025641,0.7756994595527649,0.7371,0.0864484313710706,14.461255073547363,0.9980029000176324,0.99200439453125,45.20472547743056,6.081762711207072,9,9,1.4868023122391945
vgg11,silu,cifar10,1,6,0.7904647435897436,0.6815891964435578,0.7583,0.0818711994874345,14.446474313735962,0.9982501135932075,0.9927978515625,45.728196461995445,6.785963694254558,9,9,1.8961901761880218
vgg11,silu,cifar10,1,7,0.7981770833333334,0.6387421758651733,0.7752,0.07679133974894983,14.541639566421509,0.9983628590901693,0.9932756423950195,45.747625562879776,6.257015493181017,9,9,1.7416943919869166
vgg11,silu,cifar10,1,8,0.8080528846153846,0.6325663294315338,0.7808,0.07128896457825364,14.481557607650757,0.9984860950046115,0.9930887222290039,46.17558500501845,6.417289521959093,9,9,1.6367406879363984
vgg11,silu,cifar10,1,9,0.8205528846153847,0.5759575404167175,0.8032,0.06545084971874737,14.468700885772705,0.9983480241563585,0.9930419921875,46.25139151679145,6.410007211897108,9,9,2.068349929696599
vgg11,silu,cifar10,1,10,0.8234375,0.5823126602172851,0.7996,0.05936906572928624,14.446383237838745,0.9986448287963867,0.9934425354003906,45.83256848653158,6.073922713597615,9,9,1.7919898386207072
vgg11,silu,cifar10,1,11,0.8336738782051282,0.5203962630271911,0.8241,0.05313952597646568,14.572864532470703,0.9983692169189453,0.9930419921875,46.044164445665146,6.179554435941908,9,9,1.848039435273362
vgg11,silu,cifar10,1,12,0.8456129807692307,0.473955834197998,0.8365,0.04686047402353434,14.498181104660034,0.9984892739189996,0.9934749603271484,46.22797966003418,6.102445125579834,9,9,2.006617965195755
vgg11,silu,cifar10,1,13,0.8503205128205128,0.47775015029907225,0.8356,0.04063093427071378,14.488798141479492,0.9986396365695529,0.993525505065918,46.39277924431695,5.808964729309082,9,9,1.9492110785296801
vgg11,silu,cifar10,1,14,0.8600560897435897,0.5192310368061066,0.8246,0.03454915028125265,14.597625970840454,0.9985938602023654,0.9936647415161133,46.22839609781901,5.848942385779487,9,9,2.397550520563434
vgg11,silu,cifar10,1,15,0.8679086538461539,0.4487614686012268,0.8449,0.02871103542174637,14.487683057785034,0.9986545774671767,0.993718147277832,46.661444981892906,5.857705354690552,9,9,2.4474614393072245
vgg11,silu,cifar10,1,16,0.8775440705128205,0.4458202087879181,0.8501,0.02320866025105016,14.55711054801941,0.998739136589898,0.9937648773193359,46.64622836642795,5.925524420208401,9,9,2.1820056116327438
vgg11,silu,cifar10,1,17,0.8873798076923077,0.4191631087779999,0.8537,0.018128800512565515,14.471647024154663,0.9987315071953667,0.9937219619750977,46.63769764370389,5.752960178587172,9,9,3.008061090792242
vgg11,silu,cifar10,1,18,0.8989182692307692,0.38961533932685855,0.8685,0.013551568628929436,14.564782857894897,0.9987485673692491,0.9937477111816406,46.80765151977539,5.6115010314517555,9,9,2.754242076671525
vgg11,silu,cifar10,1,19,0.909014423076923,0.37048050100803376,0.877,0.009549150281252635,14.485503196716309,0.998737805419498,0.9937772750854492,47.097860972086586,5.748494413163927,9,9,3.298481469357388
vgg11,silu,cifar10,1,20,0.9210136217948718,0.35690750329494475,0.8811,0.006184665997806822,14.469961166381836,0.998817523320516,0.9938678741455078,47.025746239556206,5.872193707360162,9,9,3.575810828560221
vgg11,silu,cifar10,1,21,0.9280649038461538,0.3378074472427368,0.8893,0.003511175705587433,14.34325361251831,0.998714976840549,0.9938802719116211,46.97369639078776,5.779620673921373,9,9,4.090145241354581
vgg11,silu,cifar10,1,22,0.9369591346153846,0.3217745783805847,0.8943,0.001570841943568452,14.56567120552063,0.9988573657141792,0.9939126968383789,47.34569231669108,5.796882629394531,9,9,4.094770740633033
vgg11,silu,cifar10,1,23,0.9443309294871794,0.3178221971511841,0.8944,0.00039426493427611184,14.471763134002686,0.9988496568467882,0.9938545227050781,47.2059506310357,5.733184019724528,9,9,4.309937302850838
vgg11,silu,cifar10,1,24,0.9478565705128205,0.31462864594459533,0.8958,0.0,14.485160112380981,0.9988205697801378,0.9938783645629883,47.24916140238444,5.74054847823249,9,9,4.265602870517399
vgg11,silu,cifar10,2,0,0.46380208333333334,1.2250105827331543,0.5657,0.0996057350657239,14.479632139205933,0.9943363401624892,0.9813232421875,40.969601737128365,4.115994069311354,9,9,1.7756922291220039
vgg11,silu,cifar10,2,1,0.645332532051282,0.8609764568328857,0.7014,0.09842915805643156,14.55099368095398,0.995729128519694,0.987548828125,43.26961474948459,4.660676876703898,9,9,1.4442963036292427
vgg11,silu,cifar10,2,2,0.7071915064102564,0.9283787887573243,0.6985,0.09648882429441258,14.461606502532959,0.9966785642835829,0.98968505859375,44.150799645317925,5.364587518903944,9,9,1.6185986759259499
vgg11,silu,cifar10,2,3,0.7422876602564102,0.7503014378547669,0.7418,0.09381533400219319,14.467832565307617,0.9973453945583768,0.99151611328125,44.74867078993056,5.972587002648248,9,9,1.7184846908823914
