arch,seed,layer_idx,n_layers,layer_name,active_frac,gate_mean,grad_norm,grad_sparsity,grad_entropy,effective_rank,stable_rank
resnet50,7,15,17,layer4.1.relu,0.50103759765625,0.50103759765625,0.22380955517292023,0.03179931640625,9.422135353088379,7.367476463317871,2.0007166862487793
resnet50,7,16,17,layer4.2.relu,0.498046875,0.498046875,0.1587522178888321,0.03692626953125,9.417821884155273,7.2461957931518555,1.8475000858306885
resnet50,8,0,17,relu,0.9942490458488464,0.9942490458488464,24.654056549072266,0.8545131683349609,,7.601065158843994,2.430866003036499
resnet50,8,1,17,layer1.0.relu,0.50103759765625,0.50103759765625,17.63242530822754,0.06345367431640625,11.437129020690918,7.564614772796631,2.3400015830993652
resnet50,8,2,17,layer1.1.relu,0.49993133544921875,0.49993133544921875,11.835556030273438,0.06170654296875,11.436763763427734,7.395834445953369,2.0366477966308594
resnet50,8,3,17,layer1.2.relu,0.500030517578125,0.500030517578125,8.0270414352417,0.06433868408203125,11.438777923583984,7.255127429962158,1.8645555973052979
resnet50,8,4,17,layer2.0.relu,0.4991912841796875,0.4991912841796875,6.174351215362549,0.080718994140625,12.105974197387695,7.564711570739746,2.352891206741333
resnet50,8,5,17,layer2.1.relu,0.50177001953125,0.50177001953125,4.155298233032227,0.048095703125,10.768535614013672,7.39260196685791,2.028449296951294
resnet50,8,6,17,layer2.2.relu,0.5018463134765625,0.5018463134765625,2.8545310497283936,0.04962158203125,10.76407241821289,7.2132110595703125,1.8131647109985352
resnet50,8,7,17,layer2.3.relu,0.5013427734375,0.5013427734375,2.0384256839752197,0.0545196533203125,10.762035369873047,7.175289154052734,1.7794647216796875
resnet50,8,8,17,layer3.0.relu,0.499755859375,0.499755859375,1.7464286088943481,0.07282257080078125,11.435624122619629,7.548799991607666,2.3182053565979004
resnet50,8,9,17,layer3.1.relu,0.49676513671875,0.49676513671875,1.1938098669052124,0.045257568359375,10.091583251953125,7.2834038734436035,1.9129728078842163
resnet50,8,10,17,layer3.2.relu,0.50030517578125,0.50030517578125,0.8257336616516113,0.041717529296875,10.097339630126953,7.193559169769287,1.7920024394989014
resnet50,8,11,17,layer3.3.relu,0.49908447265625,0.49908447265625,0.5978317260742188,0.039520263671875,10.096356391906738,7.096774101257324,1.7181119918823242
resnet50,8,12,17,layer3.4.relu,0.504547119140625,0.504547119140625,0.4598924517631531,0.04541015625,10.096427917480469,7.054123401641846,1.676284670829773
resnet50,8,13,17,layer3.5.relu,0.503662109375,0.503662109375,0.3557051718235016,0.036285400390625,10.10044002532959,7.035810470581055,1.6686707735061646
resnet50,8,14,17,layer4.0.relu,0.50018310546875,0.50018310546875,0.371305376291275,0.047271728515625,10.7780179977417,7.554224014282227,2.368533134460449
resnet50,8,15,17,layer4.1.relu,0.5008544921875,0.5008544921875,0.25065940618515015,0.0328369140625,9.421760559082031,7.3352203369140625,1.9913088083267212
resnet50,8,16,17,layer4.2.relu,0.4981689453125,0.4981689453125,0.1683601289987564,0.03558349609375,9.413458824157715,7.1694440841674805,1.7777632474899292
resnet50,9,0,17,relu,0.994236171245575,0.994236171245575,22.697914123535156,0.8553428649902344,,7.593576908111572,2.4050655364990234
resnet50,9,1,17,layer1.0.relu,0.498809814453125,0.498809814453125,16.473302841186523,0.06026458740234375,11.439297676086426,7.592195510864258,2.4235892295837402
resnet50,9,2,17,layer1.1.relu,0.4998626708984375,0.4998626708984375,10.911781311035156,0.06125640869140625,11.440987586975098,7.394847869873047,2.0291061401367188
resnet50,9,3,17,layer1.2.relu,0.49967193603515625,0.49967193603515625,7.436551570892334,0.06255340576171875,11.441826820373535,7.274427890777588,1.881675362586975
resnet50,9,4,17,layer2.0.relu,0.5018539428710938,0.5018539428710938,5.87291145324707,0.0948486328125,12.104516983032227,7.545708179473877,2.318024158477783
resnet50,9,5,17,layer2.1.relu,0.499725341796875,0.499725341796875,3.9311203956604004,0.0550079345703125,10.764874458312988,7.367153167724609,1.9949389696121216
resnet50,9,6,17,layer2.2.relu,0.4990997314453125,0.4990997314453125,2.677183151245117,0.0458831787109375,10.768601417541504,7.244616985321045,1.8483145236968994
resnet50,9,7,17,layer2.3.relu,0.4989471435546875,0.4989471435546875,1.9261653423309326,0.050811767578125,10.76904010772705,7.172252178192139,1.768479585647583
resnet50,9,8,17,layer3.0.relu,0.499969482421875,0.499969482421875,1.6578291654586792,0.06446075439453125,11.44133186340332,7.529717445373535,2.2850146293640137
resnet50,9,9,17,layer3.1.relu,0.499725341796875,0.499725341796875,1.1332768201828003,0.042144775390625,10.097368240356445,7.308229923248291,1.9119288921356201
resnet50,9,10,17,layer3.2.relu,0.501617431640625,0.501617431640625,0.7818071842193604,0.047210693359375,10.091644287109375,7.1862874031066895,1.784350037574768
resnet50,9,11,17,layer3.3.relu,0.495880126953125,0.495880126953125,0.568933367729187,0.041961669921875,10.092923164367676,7.191730976104736,1.790379285812378
resnet50,9,12,17,layer3.4.relu,0.49957275390625,0.49957275390625,0.418779581785202,0.038787841796875,10.097097396850586,7.080135345458984,1.6982377767562866
resnet50,9,13,17,layer3.5.relu,0.498992919921875,0.498992919921875,0.3357049524784088,0.048736572265625,10.0933837890625,6.9657487869262695,1.6070224046707153
resnet50,9,14,17,layer4.0.relu,0.5005645751953125,0.5005645751953125,0.3425220847129822,0.0500946044921875,10.777544021606445,7.512624740600586,2.2550315856933594
resnet50,9,15,17,layer4.1.relu,0.4949951171875,0.4949951171875,0.2324133813381195,0.03515625,9.412612915039062,7.319242000579834,1.9439479112625122
resnet50,9,16,17,layer4.2.relu,0.50244140625,0.50244140625,0.16271990537643433,0.0318603515625,9.415605545043945,7.205148220062256,1.8230012655258179
resnet50,10,0,17,relu,0.9941167235374451,0.9941167235374451,23.257680892944336,0.8529682159423828,,7.587843894958496,2.4276554584503174
resnet50,10,1,17,layer1.0.relu,0.4995880126953125,0.4995880126953125,16.90226173400879,0.0606842041015625,11.435016632080078,7.555306434631348,2.3409652709960938
resnet50,10,2,17,layer1.1.relu,0.499176025390625,0.499176025390625,11.17981243133545,0.05910491943359375,11.435934066772461,7.413785934448242,2.068617105484009
resnet50,10,3,17,layer1.2.relu,0.499420166015625,0.499420166015625,7.597043991088867,0.0601348876953125,11.437079429626465,7.283727169036865,1.8866947889328003
resnet50,10,4,17,layer2.0.relu,0.49932098388671875,0.49932098388671875,5.967926979064941,0.1036529541015625,12.104625701904297,7.56307315826416,2.345405340194702
resnet50,10,5,17,layer2.1.relu,0.498504638671875,0.498504638671875,3.996511459350586,0.0527191162109375,10.766426086425781,7.3871378898620605,2.0290334224700928
resnet50,10,6,17,layer2.2.relu,0.500396728515625,0.500396728515625,2.7249157428741455,0.053466796875,10.769622802734375,7.262935161590576,1.8685123920440674
resnet50,10,7,17,layer2.3.relu,0.4991302490234375,0.4991302490234375,1.9376929998397827,0.0463104248046875,10.767035484313965,7.188160419464111,1.7884401082992554
resnet50,10,8,17,layer3.0.relu,0.5006866455078125,0.5006866455078125,1.6917909383773804,0.06409454345703125,11.442628860473633,7.561188220977783,2.350196361541748
resnet50,10,9,17,layer3.1.relu,0.502410888671875,0.502410888671875,1.1602506637573242,0.04119873046875,10.09034252166748,7.36776065826416,2.0000975131988525
resnet50,10,10,17,layer3.2.relu,0.500701904296875,0.500701904296875,0.7730506062507629,0.04425048828125,10.093656539916992,7.1869707107543945,1.792846918106079
resnet50,10,11,17,layer3.3.relu,0.499755859375,0.499755859375,0.5674940347671509,0.039581298828125,10.099065780639648,7.1474385261535645,1.7555384635925293
resnet50,10,12,17,layer3.4.relu,0.50201416015625,0.50201416015625,0.4310338795185089,0.048187255859375,10.092657089233398,7.0208516120910645,1.6487425565719604
resnet50,10,13,17,layer3.5.relu,0.502716064453125,0.502716064453125,0.3354485332965851,0.042266845703125,10.09007453918457,6.991544723510742,1.6303246021270752
resnet50,10,14,17,layer4.0.relu,0.498779296875,0.498779296875,0.3365551233291626,0.0576171875,10.776947975158691,7.491877555847168,2.211510181427002
resnet50,10,15,17,layer4.1.relu,0.49993896484375,0.49993896484375,0.22805935144424438,0.0333251953125,9.417783737182617,7.367955684661865,2.0013959407806396
resnet50,10,16,17,layer4.2.relu,0.50335693359375,0.50335693359375,0.15458698570728302,0.0322265625,9.417128562927246,7.21462869644165,1.8189436197280884
resnet50,11,0,17,relu,0.9945688843727112,0.9945688843727112,23.323389053344727,0.8560924530029297,,7.636531352996826,2.5649421215057373
resnet50,11,1,17,layer1.0.relu,0.49997711181640625,0.49997711181640625,17.125930786132812,0.065948486328125,11.441925048828125,7.543966770172119,2.305544853210449
resnet50,11,2,17,layer1.1.relu,0.5005645751953125,0.5005645751953125,11.300541877746582,0.05879974365234375,11.442398071289062,7.327451229095459,1.9438912868499756
resnet50,11,3,17,layer1.2.relu,0.499053955078125,0.499053955078125,7.685181140899658,0.060577392578125,11.446847915649414,7.259421348571777,1.8571633100509644
resnet50,11,4,17,layer2.0.relu,0.4998970031738281,0.4998970031738281,5.9627251625061035,0.08613967895507812,12.110176086425781,7.553609848022461,2.3540868759155273
resnet50,11,5,17,layer2.1.relu,0.501007080078125,0.501007080078125,4.072692394256592,0.0474090576171875,10.767777442932129,7.384003639221191,2.0184576511383057
resnet50,11,6,17,layer2.2.relu,0.4979095458984375,0.4979095458984375,2.7356150150299072,0.0552215576171875,10.76694107055664,7.228147506713867,1.8292531967163086
resnet50,11,7,17,layer2.3.relu,0.5001678466796875,0.5001678466796875,1.9730294942855835,0.0655517578125,10.766462326049805,7.198118686676025,1.8001773357391357
resnet50,11,8,17,layer3.0.relu,0.49948883056640625,0.49948883056640625,1.7182458639144897,0.07413482666015625,11.43631362915039,7.541831016540527,2.304971933364868
resnet50,11,9,17,layer3.1.relu,0.50079345703125,0.50079345703125,1.1550917625427246,0.039581298828125,10.093320846557617,7.270789623260498,1.8831069469451904
resnet50,11,10,17,layer3.2.relu,0.50177001953125,0.50177001953125,0.7970619797706604,0.04876708984375,10.093178749084473,7.1693644523620605,1.788154125213623
resnet50,11,11,17,layer3.3.relu,0.501617431640625,0.501617431640625,0.5636575222015381,0.043365478515625,10.090860366821289,7.08351469039917,1.6989401578903198
resnet50,11,12,17,layer3.4.relu,0.4976806640625,0.4976806640625,0.4398484528064728,0.04345703125,10.092150688171387,7.068141937255859,1.6903685331344604
resnet50,11,13,17,layer3.5.relu,0.49908447265625,0.49908447265625,0.3385050594806671,0.04046630859375,10.09620475769043,7.026120662689209,1.6575887203216553
resnet50,11,14,17,layer4.0.relu,0.499603271484375,0.499603271484375,0.3541613221168518,0.0549774169921875,10.77842903137207,7.582662582397461,2.398655891418457
resnet50,11,15,17,layer4.1.relu,0.494384765625,0.494384765625,0.23412282764911652,0.03118896484375,9.420449256896973,7.366342067718506,2.0170910358428955
resnet50,11,16,17,layer4.2.relu,0.49664306640625,0.49664306640625,0.15956872701644897,0.03582763671875,9.420661926269531,7.195583343505859,1.8049225807189941
resnet50,12,0,17,relu,0.9932711720466614,0.9932711720466614,24.4653377532959,0.850616455078125,,7.626158714294434,2.496224880218506
resnet50,12,1,17,layer1.0.relu,0.5009613037109375,0.5009613037109375,17.70828628540039,0.065093994140625,11.43563461303711,7.532033443450928,2.285334348678589
resnet50,12,2,17,layer1.1.relu,0.499786376953125,0.499786376953125,11.818145751953125,0.06584930419921875,11.437761306762695,7.368008613586426,1.9868208169937134
resnet50,12,3,17,layer1.2.relu,0.500274658203125,0.500274658203125,7.865840911865234,0.0661773681640625,11.439901351928711,7.268834590911865,1.8839150667190552
resnet50,12,4,17,layer2.0.relu,0.5005455017089844,0.5005455017089844,6.1886773109436035,0.08080673217773438,12.10845947265625,7.567440986633301,2.3706536293029785
resnet50,12,5,17,layer2.1.relu,0.50115966796875,0.50115966796875,4.151575565338135,0.055908203125,10.765068054199219,7.3424272537231445,1.9670665264129639
resnet50,12,6,17,layer2.2.relu,0.500152587890625,0.500152587890625,2.7823731899261475,0.057891845703125,10.768318176269531,7.219532489776611,1.8275587558746338
resnet50,12,7,17,layer2.3.relu,0.5019683837890625,0.5019683837890625,2.0531997680664062,0.0543670654296875,10.765652656555176,7.17830753326416,1.778460144996643
resnet50,12,8,17,layer3.0.relu,0.499114990234375,0.499114990234375,1.7574810981750488,0.0681610107421875,11.440397262573242,7.537879467010498,2.295433759689331
resnet50,12,9,17,layer3.1.relu,0.501251220703125,0.501251220703125,1.173248052597046,0.04681396484375,10.094009399414062,7.326498508453369,1.952751636505127
resnet50,12,10,17,layer3.2.relu,0.503021240234375,0.503021240234375,0.8103871941566467,0.05181884765625,10.094529151916504,7.2492594718933105,1.8603066205978394
resnet50,12,11,17,layer3.3.relu,0.504058837890625,0.504058837890625,0.5750386118888855,0.04180908203125,10.096803665161133,7.107893943786621,1.723375678062439
resnet50,12,12,17,layer3.4.relu,0.50244140625,0.50244140625,0.4474352300167084,0.0426025390625,10.099769592285156,7.0667619705200195,1.6896809339523315
resnet50,12,13,17,layer3.5.relu,0.497955322265625,0.497955322265625,0.34766751527786255,0.041748046875,10.096413612365723,7.021783828735352,1.6533750295639038
resnet50,12,14,17,layer4.0.relu,0.4999847412109375,0.4999847412109375,0.35117048025131226,0.05865478515625,10.779471397399902,7.511581897735596,2.2574706077575684
resnet50,12,15,17,layer4.1.relu,0.49884033203125,0.49884033203125,0.23225542902946472,0.03936767578125,9.415640830993652,7.328174114227295,1.9516487121582031
resnet50,12,16,17,layer4.2.relu,0.50030517578125,0.50030517578125,0.1590372622013092,0.03094482421875,9.417309761047363,7.201976299285889,1.805388331413269
resnet50,13,0,17,relu,0.9934622645378113,0.9934622645378113,20.49083137512207,0.8517246246337891,,7.610117435455322,2.4707210063934326
resnet50,13,1,17,layer1.0.relu,0.5001144409179688,0.5001144409179688,14.775521278381348,0.0565338134765625,11.437862396240234,7.584228038787842,2.402803659439087
resnet50,13,2,17,layer1.1.relu,0.5022811889648438,0.5022811889648438,9.826922416687012,0.06943511962890625,11.439355850219727,7.358403205871582,1.9899076223373413
resnet50,13,3,17,layer1.2.relu,0.50042724609375,0.50042724609375,6.640296936035156,0.063140869140625,11.438939094543457,7.289226531982422,1.9085379838943481
resnet50,13,4,17,layer2.0.relu,0.49945068359375,0.49945068359375,5.122119903564453,0.0688934326171875,12.10470962524414,7.566015720367432,2.3548531532287598
resnet50,13,5,17,layer2.1.relu,0.5010986328125,0.5010986328125,3.494696855545044,0.060089111328125,10.765005111694336,7.311048984527588,1.9268217086791992
resnet50,13,6,17,layer2.2.relu,0.5004425048828125,0.5004425048828125,2.319838047027588,0.047576904296875,10.765701293945312,7.251368522644043,1.8647849559783936
resnet50,13,7,17,layer2.3.relu,0.5013885498046875,0.5013885498046875,1.7065602540969849,0.048553466796875,10.764078140258789,7.187685489654541,1.78749418258667
resnet50,13,8,17,layer3.0.relu,0.5011215209960938,0.5011215209960938,1.4616965055465698,0.082366943359375,11.434625625610352,7.554742813110352,2.355252504348755
resnet50,13,9,17,layer3.1.relu,0.499237060546875,0.499237060546875,0.9865255355834961,0.042694091796875,10.090855598449707,7.2587785720825195,1.8604785203933716
resnet50,13,10,17,layer3.2.relu,0.500762939453125,0.500762939453125,0.6901382207870483,0.044189453125,10.087008476257324,7.210188865661621,1.8085927963256836
resnet50,13,11,17,layer3.3.relu,0.49810791015625,0.49810791015625,0.5044696927070618,0.050262451171875,10.090827941894531,7.167172908782959,1.7702851295471191
resnet50,13,12,17,layer3.4.relu,0.499176025390625,0.499176025390625,0.39561769366264343,0.047088623046875,10.08861255645752,7.05739688873291,1.6820054054260254
resnet50,13,13,17,layer3.5.relu,0.501861572265625,0.501861572265625,0.31222477555274963,0.04473876953125,10.089083671569824,7.016063213348389,1.6519725322723389
resnet50,13,14,17,layer4.0.relu,0.501251220703125,0.501251220703125,0.3282783627510071,0.0614776611328125,10.775870323181152,7.4975385665893555,2.233609914779663
resnet50,13,15,17,layer4.1.relu,0.5010986328125,0.5010986328125,0.21418429911136627,0.0318603515625,9.412458419799805,7.266209125518799,1.8720120191574097
resnet50,13,16,17,layer4.2.relu,0.50390625,0.50390625,0.15344026684761047,0.04296875,9.40919303894043,7.205670356750488,1.812402367591858
resnet50,14,0,17,relu,0.9945347905158997,0.9945347905158997,22.459247589111328,0.8521060943603516,,7.580373764038086,2.38730788230896
resnet50,14,1,17,layer1.0.relu,0.5012359619140625,0.5012359619140625,16.279844284057617,0.06468963623046875,11.435011863708496,7.5478315353393555,2.308577537536621
resnet50,14,2,17,layer1.1.relu,0.499664306640625,0.499664306640625,10.864039421081543,0.0693817138671875,11.434086799621582,7.380983829498291,2.0143134593963623
resnet50,14,3,17,layer1.2.relu,0.49855804443359375,0.49855804443359375,7.254302024841309,0.07209014892578125,11.43675708770752,7.260539531707764,1.8629547357559204
resnet50,14,4,17,layer2.0.relu,0.4997978210449219,0.4997978210449219,5.688885688781738,0.08414840698242188,12.106014251708984,7.54494571685791,2.3211772441864014
resnet50,14,5,17,layer2.1.relu,0.5013427734375,0.5013427734375,3.888171672821045,0.0585479736328125,10.762994766235352,7.372251510620117,2.017230272293091
resnet50,14,6,17,layer2.2.relu,0.50390625,0.50390625,2.5964252948760986,0.0433197021484375,10.765646934509277,7.266879081726074,1.8785449266433716
resnet50,14,7,17,layer2.3.relu,0.500579833984375,0.500579833984375,1.8522595167160034,0.0536956787109375,10.763876914978027,7.16830587387085,1.7678583860397339
resnet50,14,8,17,layer3.0.relu,0.5010757446289062,0.5010757446289062,1.603278398513794,0.0642242431640625,11.439996719360352,7.545614242553711,2.325439453125
resnet50,14,9,17,layer3.1.relu,0.499267578125,0.499267578125,1.0916149616241455,0.039306640625,10.09280014038086,7.3350443840026855,1.9546867609024048
resnet50,14,10,17,layer3.2.relu,0.5018310546875,0.5018310546875,0.745162844657898,0.039581298828125,10.094429969787598,7.167247772216797,1.7784030437469482
resnet50,14,11,17,layer3.3.relu,0.497955322265625,0.497955322265625,0.5354653000831604,0.04632568359375,10.088910102844238,7.119168758392334,1.7370531558990479
resnet50,14,12,17,layer3.4.relu,0.5008544921875,0.5008544921875,0.41648492217063904,0.047149658203125,10.088685035705566,7.038690567016602,1.6725019216537476
resnet50,14,13,17,layer3.5.relu,0.49920654296875,0.49920654296875,0.32986319065093994,0.04669189453125,10.092588424682617,7.007511615753174,1.6469167470932007
resnet50,14,14,17,layer4.0.relu,0.501800537109375,0.501800537109375,0.33688002824783325,0.0636138916015625,10.775167465209961,7.540744781494141,2.315690755844116
resnet50,14,15,17,layer4.1.relu,0.49761962890625,0.49761962890625,0.22593171894550323,0.038330078125,9.415639877319336,7.363504409790039,2.009176731109619
resnet50,14,16,17,layer4.2.relu,0.5029296875,0.5029296875,0.15696226060390472,0.03863525390625,9.411203384399414,7.244551181793213,1.8616762161254883
resnet50,15,0,17,relu,0.9942026734352112,0.9942026734352112,25.08588981628418,0.8539695739746094,,7.602666854858398,2.4277262687683105
resnet50,15,1,17,layer1.0.relu,0.5006484985351562,0.5006484985351562,18.39960479736328,0.0572357177734375,11.440855979919434,7.562562465667725,2.350391149520874
resnet50,15,2,17,layer1.1.relu,0.5012893676757812,0.5012893676757812,12.079572677612305,0.0516357421875,11.442785263061523,7.336971759796143,1.9635162353515625
resnet50,15,3,17,layer1.2.relu,0.5001449584960938,0.5001449584960938,8.162202835083008,0.0554351806640625,11.444942474365234,7.281702995300293,1.8786320686340332
resnet50,15,4,17,layer2.0.relu,0.4999847412109375,0.4999847412109375,6.346465587615967,0.08086395263671875,12.112641334533691,7.59352445602417,2.4289658069610596
resnet50,15,5,17,layer2.1.relu,0.498077392578125,0.498077392578125,4.280460357666016,0.0487823486328125,10.76955509185791,7.379711151123047,2.013589859008789
resnet50,15,6,17,layer2.2.relu,0.50152587890625,0.50152587890625,2.935561180114746,0.05804443359375,10.769362449645996,7.3070831298828125,1.9403197765350342
resnet50,15,7,17,layer2.3.relu,0.5002288818359375,0.5002288818359375,2.134530782699585,0.0488433837890625,10.768407821655273,7.183048248291016,1.7844980955123901
resnet50,15,8,17,layer3.0.relu,0.5019683837890625,0.5019683837890625,1.828883171081543,0.07738494873046875,11.444547653198242,7.576335430145264,2.362133026123047
resnet50,15,9,17,layer3.1.relu,0.49609375,0.49609375,1.2136179208755493,0.044830322265625,10.095159530639648,7.32636022567749,1.9474966526031494
resnet50,15,10,17,layer3.2.relu,0.50164794921875,0.50164794921875,0.840694785118103,0.0400390625,10.096046447753906,7.200582027435303,1.7990646362304688
resnet50,15,11,17,layer3.3.relu,0.4991455078125,0.4991455078125,0.6164917349815369,0.04150390625,10.098716735839844,7.097833156585693,1.7185436487197876
resnet50,15,12,17,layer3.4.relu,0.499786376953125,0.499786376953125,0.47603192925453186,0.04376220703125,10.09798812866211,7.0674052238464355,1.6840381622314453
resnet50,15,13,17,layer3.5.relu,0.497955322265625,0.497955322265625,0.3712119460105896,0.043182373046875,10.094375610351562,7.000404357910156,1.645054578781128
resnet50,15,14,17,layer4.0.relu,0.4980010986328125,0.4980010986328125,0.38229089975357056,0.0577850341796875,10.776588439941406,7.540875434875488,2.304798126220703
resnet50,15,15,17,layer4.1.relu,0.50347900390625,0.50347900390625,0.23942020535469055,0.03009033203125,9.419517517089844,7.352513790130615,1.9856986999511719
resnet50,15,16,17,layer4.2.relu,0.49945068359375,0.49945068359375,0.16292829811573029,0.0350341796875,9.41717529296875,7.230269432067871,1.835484266281128
resnet50,16,0,17,relu,0.9938926696777344,0.9938926696777344,20.416629791259766,0.8525409698486328,,7.618840217590332,2.4969828128814697
resnet50,16,1,17,layer1.0.relu,0.5002212524414062,0.5002212524414062,14.949966430664062,0.06175994873046875,11.435089111328125,7.540942192077637,2.299220323562622
resnet50,16,2,17,layer1.1.relu,0.5006179809570312,0.5006179809570312,9.902385711669922,0.05881500244140625,11.436110496520996,7.411145210266113,2.0632193088531494
resnet50,16,3,17,layer1.2.relu,0.4987640380859375,0.4987640380859375,6.70778226852417,0.06180572509765625,11.439204216003418,7.309635162353516,1.9169816970825195
resnet50,16,4,17,layer2.0.relu,0.49974822998046875,0.49974822998046875,5.25594425201416,0.07361221313476562,12.109374046325684,7.5579915046691895,2.3480875492095947
resnet50,16,5,17,layer2.1.relu,0.500823974609375,0.500823974609375,3.595607280731201,0.05316162109375,10.765600204467773,7.360800743103027,1.986922025680542
resnet50,16,6,17,layer2.2.relu,0.4999847412109375,0.4999847412109375,2.4955782890319824,0.0596466064453125,10.768269538879395,7.244755268096924,1.8471451997756958
resnet50,16,7,17,layer2.3.relu,0.5005340576171875,0.5005340576171875,1.779175043106079,0.0464935302734375,10.764055252075195,7.187068462371826,1.7828348875045776
resnet50,16,8,17,layer3.0.relu,0.49927520751953125,0.49927520751953125,1.5342621803283691,0.05899810791015625,11.442282676696777,7.542452812194824,2.2908706665039062
resnet50,16,9,17,layer3.1.relu,0.50177001953125,0.50177001953125,1.0411309003829956,0.044586181640625,10.092718124389648,7.313969135284424,1.9279876947402954
resnet50,16,10,17,layer3.2.relu,0.49853515625,0.49853515625,0.7263901233673096,0.053619384765625,10.08949089050293,7.157505512237549,1.7586714029312134
resnet50,16,11,17,layer3.3.relu,0.499786376953125,0.499786376953125,0.5361573100090027,0.046600341796875,10.088976860046387,7.123378753662109,1.739274501800537
resnet50,16,12,17,layer3.4.relu,0.50177001953125,0.50177001953125,0.404010534286499,0.045806884765625,10.093644142150879,7.0367865562438965,1.6618685722351074
resnet50,16,13,17,layer3.5.relu,0.498138427734375,0.498138427734375,0.31798362731933594,0.047271728515625,10.096197128295898,7.060581207275391,1.6820622682571411
resnet50,16,14,17,layer4.0.relu,0.5011444091796875,0.5011444091796875,0.33623141050338745,0.0537109375,10.773588180541992,7.563733100891113,2.354356527328491
resnet50,16,15,17,layer4.1.relu,0.50482177734375,0.50482177734375,0.22255392372608185,0.03900146484375,9.41279411315918,7.302738189697266,1.9198529720306396
resnet50,16,16,17,layer4.2.relu,0.4964599609375,0.4964599609375,0.1552519053220749,0.03399658203125,9.412652015686035,7.227956295013428,1.8241963386535645
resnet50,17,0,17,relu,0.9939546585083008,0.9939546585083008,23.995681762695312,0.8540916442871094,,7.62272310256958,2.4818053245544434
resnet50,17,1,17,layer1.0.relu,0.49957275390625,0.49957275390625,17.26321029663086,0.07602691650390625,11.436079978942871,7.539853096008301,2.299373149871826
resnet50,17,2,17,layer1.1.relu,0.49869537353515625,0.49869537353515625,11.617976188659668,0.07086181640625,11.43098258972168,7.377511978149414,2.0091068744659424
resnet50,17,3,17,layer1.2.relu,0.5019149780273438,0.5019149780273438,7.824652194976807,0.07662200927734375,11.436925888061523,7.284666538238525,1.8913294076919556
resnet50,17,4,17,layer2.0.relu,0.5010108947753906,0.5010108947753906,6.049881935119629,0.0797882080078125,12.101816177368164,7.5824503898620605,2.396167278289795
resnet50,17,5,17,layer2.1.relu,0.4979400634765625,0.4979400634765625,4.030242443084717,0.056976318359375,10.762365341186523,7.373581886291504,2.010157346725464
resnet50,17,6,17,layer2.2.relu,0.5006561279296875,0.5006561279296875,2.7258059978485107,0.0626678466796875,10.763636589050293,7.230931282043457,1.8389418125152588
resnet50,17,7,17,layer2.3.relu,0.502227783203125,0.502227783203125,2.001574993133545,0.05712890625,10.767444610595703,7.230175971984863,1.826003909111023
resnet50,17,8,17,layer3.0.relu,0.49957275390625,0.49957275390625,1.7321529388427734,0.07376861572265625,11.439384460449219,7.537707328796387,2.3005831241607666
resnet50,17,9,17,layer3.1.relu,0.496795654296875,0.496795654296875,1.1698929071426392,0.046051025390625,10.091678619384766,7.302022457122803,1.9145458936691284
resnet50,17,10,17,layer3.2.relu,0.500732421875,0.500732421875,0.8015035390853882,0.048004150390625,10.094053268432617,7.239188194274902,1.8503767251968384
resnet50,17,11,17,layer3.3.relu,0.503875732421875,0.503875732421875,0.5675368905067444,0.04119873046875,10.094606399536133,7.121460437774658,1.7419190406799316
resnet50,17,12,17,layer3.4.relu,0.503173828125,0.503173828125,0.42345312237739563,0.048797607421875,10.092646598815918,7.03221321105957,1.6666219234466553
resnet50,17,13,17,layer3.5.relu,0.50262451171875,0.50262451171875,0.3404625356197357,0.05267333984375,10.089947700500488,7.0516767501831055,1.67461097240448
resnet50,17,14,17,layer4.0.relu,0.4999847412109375,0.4999847412109375,0.34995460510253906,0.05877685546875,10.774606704711914,7.537532806396484,2.307560443878174
resnet50,17,15,17,layer4.1.relu,0.499267578125,0.499267578125,0.22508206963539124,0.032470703125,9.417884826660156,7.354612827301025,1.9754985570907593
resnet50,17,16,17,layer4.2.relu,0.495361328125,0.495361328125,0.15812766551971436,0.02947998046875,9.41978931427002,7.210268020629883,1.8127628564834595
resnet50,18,0,17,relu,0.9941121935844421,0.9941121935844421,22.442962646484375,0.8536834716796875,,7.600774765014648,2.451951503753662
resnet50,18,1,17,layer1.0.relu,0.49959564208984375,0.49959564208984375,16.447019577026367,0.06496429443359375,11.437294006347656,7.55103874206543,2.3186962604522705
resnet50,18,2,17,layer1.1.relu,0.49810791015625,0.49810791015625,10.832907676696777,0.0645904541015625,11.438011169433594,7.408813953399658,2.0472679138183594
resnet50,18,3,17,layer1.2.relu,0.49925994873046875,0.49925994873046875,7.47813606262207,0.0599517822265625,11.440289497375488,7.285576820373535,1.8848732709884644
resnet50,18,4,17,layer2.0.relu,0.5012016296386719,0.5012016296386719,5.787252902984619,0.081390380859375,12.107135772705078,7.565784931182861,2.3941478729248047
resnet50,18,5,17,layer2.1.relu,0.5014495849609375,0.5014495849609375,3.926098108291626,0.048095703125,10.767339706420898,7.407721519470215,2.056790828704834
resnet50,18,6,17,layer2.2.relu,0.501007080078125,0.501007080078125,2.684929609298706,0.0576171875,10.770145416259766,7.240382671356201,1.8392374515533447
resnet50,18,7,17,layer2.3.relu,0.4967193603515625,0.4967193603515625,1.9467062950134277,0.050323486328125,10.766172409057617,7.179038047790527,1.7783401012420654
