========================================
Job ID       : 11039609
Node         : gilbreth-k043
GPU          : NVIDIA A100 80GB PCIe, 81920 MiB
Start time   : Thu Jun 18 04:25:35 EDT 2026
========================================

Dataset check (already pre-downloaded to ./data on the login node,
shared over /home — compute nodes may not have outbound internet):
total 331459
drwxr-xr-x 4 aelmersa student         6 Jun 18 03:35 .
drwxr-xr-x 9 aelmersa student        17 Jun 18 04:25 ..
drwxr-xr-x 2 aelmersa student        10 Jun  4  2009 cifar-10-batches-py
-rw-r--r-- 1 aelmersa student 170498071 Jun 18 03:33 cifar-10-python.tar.gz
drwxr-xr-x 2 aelmersa student         6 Feb 19  2010 cifar-100-python
-rw-r--r-- 1 aelmersa student 169001437 Jun 18 03:35 cifar-100-python.tar.gz

========================================
Running training-dynamics sweep (Phase 4)
========================================
[train-dyn] device=cuda  archs=['resnet18', 'resnet50', 'vgg11', 'vit_b_16', 'convnext_tiny']  datasets=['cifar10', 'cifar100']  seeds=[0, 1, 2]  epochs=25
[train-dyn] vgg11/cifar10 seed=1 epoch=  3/25 test_acc=0.659 active_frac=0.509 eff_rank=41.27 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  4/25 test_acc=0.743 active_frac=0.486 eff_rank=41.72 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  5/25 test_acc=0.760 active_frac=0.476 eff_rank=42.51 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  6/25 test_acc=0.726 active_frac=0.467 eff_rank=43.03 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  7/25 test_acc=0.782 active_frac=0.460 eff_rank=43.05 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  8/25 test_acc=0.795 active_frac=0.458 eff_rank=43.79 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch=  9/25 test_acc=0.789 active_frac=0.456 eff_rank=43.72 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 10/25 test_acc=0.796 active_frac=0.451 eff_rank=43.57 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 11/25 test_acc=0.798 active_frac=0.453 eff_rank=43.93 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 12/25 test_acc=0.821 active_frac=0.450 eff_rank=43.90 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 13/25 test_acc=0.847 active_frac=0.450 eff_rank=43.95 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 14/25 test_acc=0.844 active_frac=0.450 eff_rank=44.31 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 15/25 test_acc=0.845 active_frac=0.453 eff_rank=44.44 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 16/25 test_acc=0.852 active_frac=0.450 eff_rank=44.69 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 17/25 test_acc=0.874 active_frac=0.450 eff_rank=44.65 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 18/25 test_acc=0.877 active_frac=0.448 eff_rank=44.96 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 19/25 test_acc=0.881 active_frac=0.449 eff_rank=45.06 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 20/25 test_acc=0.889 active_frac=0.450 eff_rank=45.39 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 21/25 test_acc=0.898 active_frac=0.451 eff_rank=45.31 (13.4s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 22/25 test_acc=0.902 active_frac=0.451 eff_rank=45.41 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 23/25 test_acc=0.902 active_frac=0.452 eff_rank=45.48 (13.3s)
[train-dyn] vgg11/cifar10 seed=1 epoch= 24/25 test_acc=0.904 active_frac=0.452 eff_rank=45.51 (13.5s)
[train-dyn] vgg11/cifar10 seed=1 done in 5.6 min
[train-dyn] vgg11/cifar10 seed=2 epoch=  0/25 test_acc=0.399 active_frac=0.534 eff_rank=33.15 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  1/25 test_acc=0.602 active_frac=0.532 eff_rank=37.64 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  2/25 test_acc=0.603 active_frac=0.519 eff_rank=39.39 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  3/25 test_acc=0.660 active_frac=0.496 eff_rank=40.62 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  4/25 test_acc=0.711 active_frac=0.485 eff_rank=41.42 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  5/25 test_acc=0.766 active_frac=0.466 eff_rank=42.10 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  6/25 test_acc=0.745 active_frac=0.464 eff_rank=42.73 (13.5s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  7/25 test_acc=0.787 active_frac=0.462 eff_rank=42.99 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  8/25 test_acc=0.775 active_frac=0.465 eff_rank=43.14 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch=  9/25 test_acc=0.799 active_frac=0.461 eff_rank=43.47 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 10/25 test_acc=0.782 active_frac=0.454 eff_rank=43.32 (13.5s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 11/25 test_acc=0.824 active_frac=0.457 eff_rank=44.16 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 12/25 test_acc=0.815 active_frac=0.449 eff_rank=43.89 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 13/25 test_acc=0.833 active_frac=0.453 eff_rank=43.95 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 14/25 test_acc=0.847 active_frac=0.450 eff_rank=43.86 (13.5s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 15/25 test_acc=0.820 active_frac=0.449 eff_rank=44.30 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 16/25 test_acc=0.847 active_frac=0.447 eff_rank=44.18 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 17/25 test_acc=0.871 active_frac=0.449 eff_rank=44.24 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 18/25 test_acc=0.880 active_frac=0.452 eff_rank=44.72 (13.5s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 19/25 test_acc=0.877 active_frac=0.450 eff_rank=45.05 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 20/25 test_acc=0.889 active_frac=0.448 eff_rank=44.73 (13.5s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 21/25 test_acc=0.897 active_frac=0.450 eff_rank=45.17 (13.4s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 22/25 test_acc=0.903 active_frac=0.448 eff_rank=45.18 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 23/25 test_acc=0.905 active_frac=0.449 eff_rank=45.18 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 epoch= 24/25 test_acc=0.908 active_frac=0.449 eff_rank=45.04 (13.3s)
[train-dyn] vgg11/cifar10 seed=2 done in 5.6 min
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  0/25 test_acc=0.309 active_frac=0.989 eff_rank=47.44 (413.7s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  1/25 test_acc=0.378 active_frac=0.996 eff_rank=50.90 (384.9s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  2/25 test_acc=0.472 active_frac=0.999 eff_rank=54.76 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  3/25 test_acc=0.503 active_frac=1.000 eff_rank=56.60 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  4/25 test_acc=0.509 active_frac=1.000 eff_rank=56.83 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  5/25 test_acc=0.534 active_frac=1.000 eff_rank=57.21 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  6/25 test_acc=0.546 active_frac=1.000 eff_rank=56.25 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  7/25 test_acc=0.547 active_frac=1.000 eff_rank=57.18 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  8/25 test_acc=0.563 active_frac=1.000 eff_rank=56.74 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch=  9/25 test_acc=0.539 active_frac=1.000 eff_rank=56.28 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 10/25 test_acc=0.559 active_frac=1.000 eff_rank=55.49 (385.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 11/25 test_acc=0.573 active_frac=1.000 eff_rank=55.40 (396.0s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 12/25 test_acc=0.583 active_frac=1.000 eff_rank=56.01 (383.3s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 13/25 test_acc=0.598 active_frac=1.000 eff_rank=54.41 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 14/25 test_acc=0.601 active_frac=1.000 eff_rank=55.86 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 15/25 test_acc=0.593 active_frac=1.000 eff_rank=56.18 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 16/25 test_acc=0.596 active_frac=1.000 eff_rank=56.21 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 17/25 test_acc=0.597 active_frac=1.000 eff_rank=56.11 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 18/25 test_acc=0.619 active_frac=1.000 eff_rank=56.64 (383.3s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 19/25 test_acc=0.623 active_frac=1.000 eff_rank=57.11 (383.3s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 20/25 test_acc=0.627 active_frac=1.000 eff_rank=57.61 (383.4s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 21/25 test_acc=0.645 active_frac=1.000 eff_rank=57.62 (394.7s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 22/25 test_acc=0.640 active_frac=1.000 eff_rank=57.08 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 23/25 test_acc=0.649 active_frac=1.000 eff_rank=56.83 (383.2s)
[train-dyn] vit_b_16/cifar10 seed=0 epoch= 24/25 test_acc=0.654 active_frac=1.000 eff_rank=57.76 (383.3s)
[train-dyn] vit_b_16/cifar10 seed=0 done in 160.8 min
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  0/25 test_acc=0.362 active_frac=0.989 eff_rank=48.58 (383.1s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  1/25 test_acc=0.472 active_frac=0.997 eff_rank=54.08 (406.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  2/25 test_acc=0.485 active_frac=0.999 eff_rank=56.79 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  3/25 test_acc=0.519 active_frac=1.000 eff_rank=57.02 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  4/25 test_acc=0.529 active_frac=1.000 eff_rank=56.98 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  5/25 test_acc=0.556 active_frac=1.000 eff_rank=57.23 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  6/25 test_acc=0.568 active_frac=1.000 eff_rank=56.96 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  7/25 test_acc=0.572 active_frac=1.000 eff_rank=57.09 (386.1s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  8/25 test_acc=0.561 active_frac=1.000 eff_rank=56.76 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch=  9/25 test_acc=0.584 active_frac=1.000 eff_rank=57.19 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 10/25 test_acc=0.593 active_frac=1.000 eff_rank=56.39 (384.1s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 11/25 test_acc=0.601 active_frac=1.000 eff_rank=56.05 (392.4s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 12/25 test_acc=0.601 active_frac=1.000 eff_rank=56.19 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 13/25 test_acc=0.602 active_frac=1.000 eff_rank=55.74 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 14/25 test_acc=0.606 active_frac=1.000 eff_rank=55.62 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 15/25 test_acc=0.616 active_frac=1.000 eff_rank=55.22 (383.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 16/25 test_acc=0.626 active_frac=1.000 eff_rank=55.45 (393.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 17/25 test_acc=0.637 active_frac=1.000 eff_rank=55.11 (385.8s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 18/25 test_acc=0.645 active_frac=1.000 eff_rank=57.07 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 19/25 test_acc=0.647 active_frac=1.000 eff_rank=55.90 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 20/25 test_acc=0.654 active_frac=1.000 eff_rank=55.97 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 21/25 test_acc=0.659 active_frac=1.000 eff_rank=55.38 (395.6s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 22/25 test_acc=0.665 active_frac=1.000 eff_rank=56.93 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 23/25 test_acc=0.672 active_frac=1.000 eff_rank=57.73 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=1 epoch= 24/25 test_acc=0.672 active_frac=1.000 eff_rank=56.71 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=1 done in 160.9 min
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  0/25 test_acc=0.307 active_frac=0.987 eff_rank=44.97 (383.1s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  1/25 test_acc=0.384 active_frac=0.995 eff_rank=48.09 (383.2s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  2/25 test_acc=0.464 active_frac=0.999 eff_rank=51.20 (386.6s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  3/25 test_acc=0.491 active_frac=1.000 eff_rank=55.00 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  4/25 test_acc=0.502 active_frac=1.000 eff_rank=55.03 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  5/25 test_acc=0.549 active_frac=1.000 eff_rank=56.48 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  6/25 test_acc=0.548 active_frac=1.000 eff_rank=56.88 (392.8s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  7/25 test_acc=0.561 active_frac=1.000 eff_rank=56.95 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  8/25 test_acc=0.570 active_frac=1.000 eff_rank=56.42 (383.7s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch=  9/25 test_acc=0.555 active_frac=1.000 eff_rank=56.18 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch= 10/25 test_acc=0.563 active_frac=1.000 eff_rank=56.03 (394.2s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch= 11/25 test_acc=0.559 active_frac=1.000 eff_rank=56.72 (383.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch= 12/25 test_acc=0.558 active_frac=1.000 eff_rank=57.36 (385.5s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch= 13/25 test_acc=0.562 active_frac=1.000 eff_rank=56.85 (383.6s)
[train-dyn] vit_b_16/cifar10 seed=2 epoch= 14/25 test_acc=0.594 active_frac=1.000 eff_rank=54.79 (383.5s)
